"date","isin","ticker","ticker_raw","name","sector","prior_shares","today_shares","shares_delta","prior_weight","today_weight","weight_delta","price","dollar_flow","flow_type","gap_days"
"2025-08-04","US5949728795","MSTR","MSTR","MICROSTRATEGY  PERP STRIFE PRF SER","Industrial",836255.0,838055.0,1800.0,0.69726,0.7,0.00274,118.55,213390.0,"BUY",3
"2025-08-04","US65339F1194","NEE","NEE","NEXTERA ENERGY UNITS INC","Utility",2385825.0,2390541.0,4716.0,0.74972,0.74649,-0.00323,44.32,209013.12,"BUY",3
"2025-08-04","US69331C3060","PCG","PCG","PG&E CORPORATION","Utility",2560793.0,2565869.0,5076.0,0.69832,0.72693,0.02861,40.21,204105.96,"BUY",3
"2025-08-04","US00206R3003","T","T","AT&T INC","Industrial",4207036.0,4215370.0,8334.0,0.68775,0.68608,-0.00167,23.1,192515.4,"BUY",3
"2025-08-04","US5949728878","MSTR","MSTR","MICROSTRATEGY INCORPORATED","Industrial",1016248.0,1018048.0,1800.0,0.76499,0.76585,0.00086,106.77,192186.0,"BUY",3
"2025-08-04","US14040H8245","COF-I","COF","CAPITAL ONE FINANCIAL CORPORATION","Financial Institutions",4771646.0,4781096.0,9450.0,0.66857,0.67187,0.0033,19.95,188527.5,"BUY",3
"2025-08-04","US82452J3077","FOUR","FOUR","SHIFT4 PAYMENTS INC","Industrial",795307.0,796873.0,1566.0,0.65933,0.65904,-0.00029,117.38,183817.08,"BUY",3
"2025-08-04","US38144G8042","GS-D","GS","GOLDMAN SACHS GROUP INC","Financial Institutions",4294419.0,4302915.0,8496.0,0.6393,0.6406,0.0013,21.13,179520.48,"BUY",3
"2025-08-04","US48128B5802","JPM","JPM","JPMORGAN CHASE DRC","Financial Institutions",4664185.0,4673419.0,9234.0,0.64159,0.63649,-0.0051,19.33,178493.22,"BUY",3
"2025-08-04","US61762V8384","MS-Q","MS","MORGAN STANLEY","Financial Institutions",3193234.0,3199552.0,6318.0,0.58211,0.58116,-0.00095,25.78,162878.04,"BUY",3
"2025-08-04","US61762V8533","MS-P","MS","MORGAN STANLEY","Financial Institutions",3192474.0,3198792.0,6318.0,0.57835,0.57786,-0.00049,25.64,161993.52,"BUY",3
"2025-08-04","US5949728613","MSTR-A","MSTR","MICROSTRATEGY  PERP STRIDE SER A P","Industrial",950698.0,952588.0,1890.0,0.56995,0.5717,0.00175,85.18,160990.2,"BUY",3
"2025-08-04","US8168516040","SRE","SRE","SEMPRA ENERGY","Utility",2407279.0,2414436.0,7157.0,0.38003,0.38174,0.00171,22.44,160603.08,"BUY",3
"2025-08-04","US61761J4067","MS-I","MS","MORGAN STANLEY DS REPRESENTING   F","Financial Institutions",3191450.0,3197768.0,6318.0,0.56637,0.56439,-0.00198,25.05,158265.9,"BUY",3
"2025-08-04","US0200028381","ALL-H","ALL","ALLSTATE CORPORATION (THE)","Financial Institutions",3658247.0,3665483.0,7236.0,0.56374,0.56197,-0.00177,21.76,157455.36,"BUY",3
"2025-08-04","US26441C5013","DUK-A","DUK","DUKE ENERGY CORP","Utility",3181111.0,3187411.0,6300.0,0.56251,0.55942,-0.00309,24.91,156933.0,"BUY",3
"2025-08-04","US00206R5081","T-A","T","AT&T INC","Industrial",3817302.0,3824862.0,7560.0,0.55301,0.55407,0.00106,20.56,155433.6,"BUY",3
"2025-08-04","US61747S5047","MS","MS","MORGAN STANLEY","Financial Institutions",3510836.0,3517784.0,6948.0,0.54227,0.54453,0.00226,21.97,152647.56,"BUY",3
"2025-08-04","US61762V6065","MS-K","MS","MORGAN STANLEY","Financial Institutions",3189187.0,3195505.0,6318.0,0.5397,0.53866,-0.00104,23.93,151189.74,"BUY",3
"2025-08-04","US14040H7825","COF-J","COF","CAPITAL ONE FINANCIAL CORPORATION","Financial Institutions",3976437.0,3984303.0,7866.0,0.52976,0.53309,0.00333,18.99,149375.34,"BUY",3
"2025-08-04","US21871X2080","CRBG","CRBG","COREBRIDGE FINANCIAL INC","Financial Institutions",1906427.0,1912451.0,6024.0,0.3298,0.32811,-0.00169,24.35,146684.4,"BUY",3
"2025-08-04","US61762V8616","MS-O","MS","MORGAN STANLEY","Financial Institutions",4144786.0,4152994.0,8208.0,0.51245,0.51499,0.00254,17.6,144460.8,"BUY",3
"2025-08-04","US61762V2007","MS-E","MS","MORGAN STANLEY","Financial Institutions",2745503.0,2750939.0,5436.0,0.49562,0.49348,-0.00214,25.46,138400.56,"BUY",3
"2025-08-04","US65339K8374","NEE","NEE","NEXTERA ENERGY CAPITAL HOLDINGS IN","Utility",2783425.0,2788825.0,5400.0,0.49871,0.49831,-0.0004,25.36,136944.0,"BUY",3
"2025-08-04","US04686J8615","ATH-A","ATH","ATHENE HOLDING DS REPRESENTING   P","Financial Institutions",2743692.0,2749128.0,5436.0,0.48613,0.48616,3e-05,25.1,136443.6,"BUY",3
"2025-08-04","US61763E2072","MS-F","MS","MORGAN STANLEY DS","Financial Institutions",2704802.0,2710148.0,5346.0,0.48558,0.4831,-0.00248,25.3,135253.8,"BUY",3
"2025-08-04","US0605052291","BAC","BAC","BANK OF AMERICA CORP","Financial Institutions",2720757.0,2726139.0,5382.0,0.4813,0.48096,-0.00034,25.04,134765.28,"BUY",3
"2025-08-04","US9116848840","AD","USM","UNITED STATES CELLULAR CORPORATION","Industrial",1587678.0,1593667.0,5989.0,0.2547,0.25051,-0.00419,22.31,133614.59,"BUY",3
"2025-08-04","US9029731554","USB-B","USB","US BANCORP","Financial Institutions",3195774.0,3202092.0,6318.0,0.46524,0.46927,0.00403,20.8,131414.4,"BUY",3
"2025-08-04","US8425878001","SO","SO","SOUTHERN COMPANY (THE)","Utility",3181111.0,3187411.0,6300.0,0.46582,0.46638,0.00056,20.77,130851.0,"BUY",3
"2025-08-04","US55261F8648","MTB-J","MTB","M T BK DEP INT PERP PFD STK SER J","Financial Institutions",2412662.0,2417432.0,4770.0,0.46415,0.45988,-0.00427,27.0,128790.0,"BUY",3
"2025-08-04","US59156R8503","MET-F","MET","METLIFE INC","Financial Institutions",3181111.0,3187411.0,6300.0,0.4561,0.45522,-0.00088,20.27,127701.0,"BUY",3
"2025-08-04","US94988U1280","WFC","WFC","WELLS FARGO & COMPANY","Financial Institutions",3311091.0,3317643.0,6552.0,0.44888,0.45208,0.0032,19.34,126715.68,"BUY",3
"2025-08-04","US59156R8768","MET-E","MET","METLIFE INC","Financial Institutions",2560793.0,2565869.0,5076.0,0.43791,0.43822,0.00031,24.24,123042.24,"BUY",3
"2025-08-04","US06053U6010","BAC","BAC","BANK AMER DS REPRESENTING   NON CU","Financial Institutions",2794131.0,2799657.0,5526.0,0.43634,0.43877,0.00243,22.24,122898.24,"BUY",3
"2025-08-04","US95002Y4008","WFC","WFC","WELLS FARGO & COMPANY","Financial Institutions",3438523.0,3445327.0,6804.0,0.42928,0.43209,0.00281,17.8,121111.2,"BUY",3
"2025-08-04","US8085136005","SCHW-D","SCHW","CHARLES SCHWAB CORPORATION (THE)","Financial Institutions",2385787.0,2390503.0,4716.0,0.42577,0.42489,-0.00088,25.23,118984.68,"BUY",3
"2025-08-04","US74913G8814","CTL","CTL","QWEST CORP","Industrial",3109567.0,3115723.0,6156.0,0.42111,0.42171,0.0006,19.21,118256.76,"BUY",3
"2025-08-04","US0357108705","NLY-F","NLY","ANNALY CAPITAL MANAGEMENT INC","Financial Institutions",2290400.0,2294936.0,4536.0,0.42111,0.41674,-0.00437,25.77,116892.72,"BUY",3
"2025-08-04","US89832Q6952","TFC-R","TFC","TRUIST FINANCIAL DRC CORP","Financial Institutions",2979738.0,2985642.0,5904.0,0.41094,0.41336,0.00242,19.65,116013.6,"BUY",3
"2025-08-04","US7593518852","RGA","RGA","REINSURANCE GROUP OF AMERICA INCOR","Financial Institutions",2226908.0,2231408.0,4500.0,0.40785,0.405,-0.00285,25.76,115920.0,"BUY",3
"2025-08-04","US00775V1044","AEGON","AEGON","AEGON FUNDING CORPORATION II","Financial Institutions",2911424.0,2917184.0,5760.0,0.4133,0.41333,3e-05,20.11,115833.6,"BUY",3
"2025-08-04","US3453708451","F","F","FORD MOTOR COMPANY","Industrial",2385494.0,2390541.0,5047.0,0.3815,0.38032,-0.00118,22.58,113961.26,"BUY",3
"2025-08-04","US3453708378","F","F","FORD MOTOR COMPANY","Industrial",2544880.0,2549920.0,5040.0,0.39904,0.39921,0.00017,22.22,111988.8,"BUY",3
"2025-08-04","US48128B6222","JPM","JPM","JPMORGAN CHASE & CO","Financial Institutions",2754715.0,2760169.0,5454.0,0.39966,0.39498,-0.00468,20.31,110770.74,"BUY",3
"2025-08-04","US8425874042","SO","SO","SOUTHERN COMPANY (THE)","Utility",1429489.0,1434288.0,4799.0,0.22912,0.23152,0.0024,22.91,109945.09,"BUY",3
"2025-08-04","US4932678760","KEY-F","KEY","KEYCORP","Financial Institutions",1376721.0,1381499.0,4778.0,0.21724,0.21756,0.00032,22.35,106788.3,"BUY",3
"2025-08-04","US12542R8034","CHSINC","CHSINC","CHS INC","Industrial",1645404.0,1649500.0,4096.0,0.3024,0.30205,-0.00035,25.99,106455.04,"BUY",3
"2025-08-04","US06055H2022","BAC","BAC","BANK OF AMERICA CORPORATION DEPOSI","Financial Institutions",2569631.0,2574725.0,5094.0,0.37354,0.37579,0.00225,20.72,105547.68,"BUY",3
"2025-08-04","US4932678687","KEY-G","KEY","KEYCORP","Financial Institutions",1457205.0,1461839.0,4634.0,0.23015,0.23082,0.00067,22.41,103847.94,"BUY",3
"2025-08-04","US0605051798","BAC","BAC","BANK OF AMERICA CORP","Financial Institutions",2072705.0,2076809.0,4104.0,0.37093,0.36991,-0.00102,25.28,103749.12,"BUY",3
"2025-08-04","US82846H5046","QXO","QXO","QXO INC","Industrial",914569.0,916387.0,1818.0,0.36403,0.36757,0.00354,56.93,103498.74,"BUY",3
"2025-08-04","US38143Y6656","GS-A","GS","GOLDMAN SACHS GROUP INC","Financial Institutions",2385729.0,2390445.0,4716.0,0.36815,0.36952,0.00137,21.94,103469.04,"BUY",3
"2025-08-04","US95002Y2028","WFC","WFC","WELLS FARGO & COMPANY","Financial Institutions",2883608.0,2889314.0,5706.0,0.36676,0.36684,8e-05,18.02,102822.12,"BUY",3
"2025-08-04","US0200027888","ALL-J","ALL","ALLSTATE DEP REPSTG  TH NON CUM PE","Financial Institutions",1908689.0,1912469.0,3780.0,0.36489,0.3649,1e-05,27.08,102362.4,"BUY",3
"2025-08-04","US03769M2052","APO","APO","APOLLO GLOBAL MANAGEMENT INC","Financial Institutions",1908689.0,1912469.0,3780.0,0.36258,0.36328,0.0007,26.96,101908.8,"BUY",3
"2025-08-04","US9116848014","AD","USM","UNITED STATES CELLULAR CORPORATION","Industrial",1589183.0,1593667.0,4484.0,0.24941,0.24703,-0.00238,22.0,98648.0,"BUY",3
"2025-08-04","US65339K8606","NEE","NEE","NEXTERA ENERGY CAPITAL HOLDINGS IN","Utility",2186994.0,2191314.0,4320.0,0.35084,0.35163,0.00079,22.77,98366.4,"BUY",3
"2025-08-04","US4932678430","KEY","KEY","KEYCORP","Financial Institutions",1935636.0,1939470.0,3834.0,0.34227,0.34108,-0.00119,24.96,95696.64,"BUY",3
"2025-08-04","US48251W6093","KKR","KKR","KKR & CO INC","Financial Institutions",1876844.0,1880552.0,3708.0,0.34321,0.34105,-0.00216,25.74,95443.92,"BUY",3
"2025-08-04","US1258968452","CMS","CMS","CMS ENERGY CORPORATION","Utility",2004095.0,2008055.0,3960.0,0.33232,0.33432,0.002,23.63,93574.8,"BUY",3
"2025-08-04","US8425878670","SO","SO","SOUTHERN COMPANY (THE)","Utility",1797334.0,1800898.0,3564.0,0.33288,0.33155,-0.00133,26.13,93127.32,"BUY",3
"2025-08-04","US00123Q8722","AGNC-F","AGNC","AGNC INVESTMENT CORP","Financial Institutions",1829123.0,1832741.0,3618.0,0.33058,0.32876,-0.00182,25.46,92114.28,"BUY",3
"2025-08-04","US06055H8060","BAC","BAC","BANK OF AMERICA CORP","Financial Institutions",2642173.0,2647411.0,5238.0,0.32611,0.32587,-0.00024,17.47,91507.86,"BUY",3
"2025-08-04","US04686J8383","ATH","ATH","ATHENE HOLDING LTD","Financial Institutions",1829123.0,1832741.0,3618.0,0.32734,0.32644,-0.0009,25.28,91463.04,"BUY",3
"2025-08-04","US12542R3084","CHSINC","CHSINC","CHS CUMULATIVE REDEEMABLE PREF CLA","Industrial",1706555.0,1709939.0,3384.0,0.3237,0.323,-0.0007,26.81,90725.04,"BUY",3
"2025-08-04","US59156R5046","MET-A","MET","METLIFE INC","Financial Institutions",1908671.0,1912451.0,3780.0,0.323,0.3211,-0.0019,23.83,90077.4,"BUY",3
"2025-08-04","US16115Q4073","GTLS","GTLS","CHART INDS DEPOSITARY  TH CONV SER","Industrial",640185.0,641445.0,1260.0,0.3251,0.32282,-0.00228,71.43,90001.8,"BUY",3
"2025-08-04","US94988U6560","WFC-Y","WFC","WELLS FARGO & COMPANY","Financial Institutions",1904540.0,1908302.0,3762.0,0.3223,0.32161,-0.00069,23.92,89987.04,"BUY",3
"2025-08-04","US87165B2025","SYF-A","SYF","SYNCHRONY FINANCIAL","Financial Institutions",2385681.0,2390181.0,4500.0,0.33409,0.33513,0.00104,19.9,89550.0,"BUY",3
"2025-08-04","US3453708113","F","F","FORD MOTOR COMPANY","Industrial",1908689.0,1912469.0,3780.0,0.31921,0.31733,-0.00188,23.55,89019.0,"BUY",3
"2025-08-04","US10950A2050","BTSG","BTSG","BRIGHTSPRING HEALTH SERVICES UNITS","Industrial",639108.0,640368.0,1260.0,0.31616,0.31136,-0.0048,69.01,86952.6,"BUY",3
"2025-08-04","US5341878859","LNC-D","LNC","LINCOLN NATIONAL CORPORATION","Financial Institutions",1590517.0,1593667.0,3150.0,0.30768,0.30856,0.00088,27.48,86562.0,"BUY",3
"2025-08-04","US7443208886","PRU","PRU","PRUDENTIAL FINANCIAL INC","Financial Institutions",1588889.0,1593667.0,4778.0,0.20096,0.20279,0.00183,18.06,86290.68,"BUY",3
"2025-08-04","US7443208050","PRU","PRU","PRUDENTIAL FINANCIAL INC","Financial Institutions",1797333.0,1800897.0,3564.0,0.30849,0.30719,-0.0013,24.21,86284.44,"BUY",3
"2025-08-04","US8425878837","SO","SO","SOUTHERN COMPANY (THE)","Utility",2385807.0,2390523.0,4716.0,0.30548,0.30536,-0.00012,18.13,85501.08,"BUY",3
"2025-08-04","US9029737593","USB-K","USB","US BANCORP","Financial Institutions",1857386.0,1861058.0,3672.0,0.30496,0.30434,-0.00062,23.21,85227.12,"BUY",3
"2025-08-04","US8794337613","TDS","TDS","TELEPHONE AND DATA SYSTEMS INC","Industrial",2194998.0,2199336.0,4338.0,0.2957,0.29597,0.00027,19.1,82855.8,"BUY",3
"2025-08-04","US04686J5074","ATH-E","ATH","ATHENE HLDG LTD DEP SHR REPSTG   I","Financial Institutions",1590511.0,1593661.0,3150.0,0.29536,0.29475,-0.00061,26.25,82687.5,"BUY",3
"2025-08-04","US0200023093","ALL","ALL","ALLSTATE CORPORATION (THE)","Financial Institutions",1590517.0,1593667.0,3150.0,0.29424,0.2934,-0.00084,26.13,82309.5,"BUY",3
"2025-08-04","US87165B4005","SYF-B","SYF","SYNCHRONY FINANCIAL","Financial Institutions",1590517.0,1593667.0,3150.0,0.29226,0.29161,-0.00065,25.97,81805.5,"BUY",3
"2025-08-04","US3167738869","FITB-A","FITB","FIFTH THIRD BANCORP  DEPOSITORY SH","Financial Institutions",657137.0,660495.0,3358.0,0.11326,0.11322,-4e-05,24.33,81700.14,"BUY",3
"2025-08-04","US0605051954","BAC","BAC","BANK OF AMERICA DEP REPRESENTING","Financial Institutions",1670346.0,1673658.0,3312.0,0.29109,0.29068,-0.00041,24.65,81640.8,"BUY",3
"2025-08-04","US05990K8412","BANC-F","BANC","BANC OF CALIFORNIA INC","Financial Institutions",1658282.0,1661558.0,3276.0,0.29111,0.29174,0.00063,24.92,81637.92,"BUY",3
"2025-08-04","US7591EP8604","RF","RF","REGIONS FINANCIAL CORPORATION","Financial Institutions",1615635.0,1618839.0,3204.0,0.29085,0.29028,-0.00057,25.45,81541.8,"BUY",3
"2025-08-04","US0640588457","BK-K","BK","BANK OF NEW YORK MELLON CORP/THE","Financial Institutions",1590500.0,1593650.0,3150.0,0.29141,0.28924,-0.00217,25.76,81144.0,"BUY",3
"2025-08-04","US89832Q7455","TFC-O","TFC","TRUIST FINANCIAL PERPETUAL PREF SE","Financial Institutions",1858676.0,1862348.0,3672.0,0.28656,0.28867,0.00211,22.0,80784.0,"BUY",3
"2025-08-04","US7838922018","EIX-M","EIX","SCE TRUST VII","Utility",1749634.0,1753090.0,3456.0,0.28751,0.28866,0.00115,23.37,80766.72,"BUY",3
"2025-08-04","US4932677028","KEY-E","KEY","KEYCORP","Financial Institutions",1616016.0,1619220.0,3204.0,0.28748,0.28544,-0.00204,25.02,80164.08,"BUY",3
"2025-08-04","US74913G8731","CTL","CTL","QWEST CORP","Industrial",2099516.0,2103674.0,4158.0,0.28567,0.28562,-5e-05,19.27,80124.66,"BUY",3
"2025-08-04","US9029737189","USB-M","USB","US BANCORP","Financial Institutions",2424633.0,2429439.0,4806.0,0.28462,0.28534,0.00072,16.67,80116.02,"BUY",3
"2025-08-04","US9116847024","AD","USM","UNITED STATES CELLULAR CORPORATION","Industrial",1590517.0,1593667.0,3150.0,0.28825,0.28116,-0.00709,25.04,78876.0,"BUY",3
"2025-08-04","US7591EP7044","RF-C","RF","REGIONS FINANCIAL CORPORATION","Financial Institutions",1616243.0,1619447.0,3204.0,0.28097,0.28046,-0.00051,24.58,78754.32,"BUY",3
"2025-08-04","US12542R7044","CHSINC","CHSINC","CHS RESET RATE CUMULATIVE REDEEMAB","Industrial",1566732.0,1569882.0,3150.0,0.27292,0.27343,0.00051,24.72,77868.0,"BUY",3
"2025-08-04","US26441C4024","DUK","DUK","DUKE ENERGY CORP","Utility",1590517.0,1593667.0,3150.0,0.27402,0.27308,-0.00094,24.32,76608.0,"BUY",3
"2025-08-04","US06055H4002","BAC","BAC","BANK OF AMERICA CORP","Financial Institutions",2111469.0,2115645.0,4176.0,0.26773,0.2698,0.00207,18.1,75585.6,"BUY",3
"2025-08-04","US9029738666","USB-A","USB","US BANCORP","Financial Institutions",47335.0,47425.0,90.0,0.28035,0.27834,-0.00201,833.0,74970.0,"BUY",3
"2025-08-04","US14040H7585","COF-L","COF","CAPITAL ONE FINANCIAL CORPORATION","Financial Institutions",2147219.0,2151467.0,4248.0,0.26426,0.26619,0.00193,17.56,74594.88,"BUY",3
"2025-08-04","US8085138654","SCHW-J","SCHW","CHARLES SCHWAB CORPORATION (THE)","Financial Institutions",1908671.0,1912451.0,3780.0,0.2635,0.26356,6e-05,19.56,73936.8,"BUY",3
"2025-08-04","US3167736053","FITB-I","FITB","FIFTH THIRD BANCORP DEPOSITARY SHA","Financial Institutions",1438128.0,1440972.0,2844.0,0.26267,0.26184,-0.00083,25.79,73346.76,"BUY",3
"2025-08-04","US05580M8358","RILY","RILY","B. RILEY FINANCIAL INC","Financial Institutions",692954.0,698643.0,5689.0,0.06289,0.06301,0.00012,12.8,72819.2,"BUY",3
"2025-08-04","US0357108473","NLY-I","NLY","ANNALY CAPITAL MANAGEMENT INC","Financial Institutions",1407608.0,1410398.0,2790.0,0.25848,0.25569,-0.00279,25.73,71786.7,"BUY",3
"2025-08-04","US64828T7063","RITM-D","RITM","NEW RESIDENTIAL INVESTMENT CORP","Financial Institutions",1479179.0,1482113.0,2934.0,0.25379,0.25424,0.00045,24.35,71442.9,"BUY",3
"2025-08-04","US8574778556","STT-G","STT","STATE STREET CORP","Financial Institutions",1590499.0,1593649.0,3150.0,0.25391,0.25275,-0.00116,22.51,70906.5,"BUY",3
"2025-08-04","US97650W7020","WTFC-F","WTFC","WINTRUST FINANCIAL CORPORATION","Financial Institutions",1375775.0,1378475.0,2700.0,0.25617,0.25485,-0.00132,26.24,70848.0,"BUY",3
"2025-08-04","US0082528276","AMG","AMG","AFFILIATED MANAGERS GROUP INC.","Financial Institutions",1431462.0,1434288.0,2826.0,0.24743,0.24597,-0.00146,24.34,68784.84,"BUY",3
"2025-08-04","US6494452021","FLG-A","FLG","NEW YORK COMMUNITY BANCORP INT FXD","Financial Institutions",1667424.0,1670718.0,3294.0,0.2463,0.2452,-0.0011,20.83,68614.02,"BUY",3
"2025-08-04","US74460W5528","PSA-L","PSA","PUBLIC STORAGE","Financial Institutions",1797334.0,1800898.0,3564.0,0.24072,0.24388,0.00316,19.22,68500.08,"BUY",3
"2025-08-04","US2538688308","DLR-K","DLR","DIGITAL REALTY TRUST INC","Financial Institutions",666496.0,669316.0,2820.0,0.1138,0.11433,0.00053,24.25,68385.0,"BUY",3
"2025-08-04","US0357108622","NLY-G","NLY","ANNALY CAPITAL MANAGEMENT INC","Financial Institutions",1351961.0,1354643.0,2682.0,0.24473,0.24224,-0.00249,25.38,68069.16,"BUY",3
"2025-08-04","US12542R5063","CHSINC","CHSINC","CHS INC","Industrial",1336074.0,1338720.0,2646.0,0.24166,0.24147,-0.00019,25.6,67737.6,"BUY",3
"2025-08-04","US1746106004","CFG-H","CFG","CITIZENS FINANCIAL GROUP INC","Financial Institutions",1295477.0,1298033.0,2556.0,0.24297,0.24195,-0.00102,26.45,67606.2,"BUY",3
"2025-08-04","BMG1624R1079","BPY","BPYPM","BROOKFIELD PROPERTY PREFERRED PREF","Industrial",2134912.0,2139142.0,4230.0,0.23712,0.23889,0.00177,15.85,67045.5,"BUY",3
"2025-08-04","US00123Q8078","AGNC-E","AGNC","AGNC INVESTMENT CORP","Financial Institutions",1280349.0,1282887.0,2538.0,0.23313,0.23121,-0.00192,25.58,64922.04,"BUY",3
"2025-08-04","US8726521029","TPG","TPG","TPG OPERATING GROUP II LP","Financial Institutions",1272422.0,1274942.0,2520.0,0.2325,0.23131,-0.00119,25.75,64890.0,"BUY",3
"2025-08-04","US7593518027","RGA","RGA","REINSURANCE GROUP OF AMERICA INCOR","Financial Institutions",1272422.0,1274942.0,2520.0,0.22382,0.22331,-0.00051,24.86,62647.2,"BUY",3
"2025-08-04","US4461508230","HBAN-H","HBAN","HUNTINGTON BANCSHARES DRC INC","Financial Institutions",1621821.0,1625275.0,3454.0,0.20639,0.20692,0.00053,18.07,62413.78,"BUY",3
"2025-08-04","US04686J4085","ATH-D","ATH","ATHENE HOLDING DS REPRESENTING A","Financial Institutions",1829123.0,1832741.0,3618.0,0.22251,0.22275,0.00024,17.25,62410.5,"BUY",3
"2025-08-04","US61762V8046","MS-L","MS","MORGAN STANLEY","Financial Institutions",1556033.0,1559111.0,3078.0,0.22144,0.22256,0.00112,20.26,62360.28,"BUY",3
"2025-08-04","US74460W4612","PSA-P","PSA","PUBLIC STORAGE","Financial Institutions",1920593.0,1924391.0,3798.0,0.22177,0.22209,0.00032,16.38,62211.24,"BUY",3
"2025-08-04","US06055H6080","BAC","BAC","BANK OF AMERICA DRC CORP","Financial Institutions",1839104.0,1842740.0,3636.0,0.22065,0.22118,0.00053,17.04,61957.44,"BUY",3
"2025-08-04","US64828T5083","RITM-C","RITM","NEW RESIDENTIAL INVESTMENT CORP","Financial Institutions",1264724.0,1267226.0,2502.0,0.22238,0.22071,-0.00167,24.72,61849.44,"BUY",3
"2025-08-04","US87161C7092","SNV-E","SNV","SYNOVUS FINANCIAL CORP.","Financial Institutions",1134704.0,1136954.0,2250.0,0.21024,0.2102,-4e-05,26.24,59040.0,"BUY",3
"2025-08-04","US1746104025","CFG-E","CFG","CITIZENS FINANCIAL GROUP INC","Financial Institutions",1459713.0,1462593.0,2880.0,0.20877,0.20991,0.00114,20.37,58665.6,"BUY",3
"2025-08-04","US30190A2033","FG","FG","F&G ANNUITIES & LIFE INC","Financial Institutions",1097450.0,1099628.0,2178.0,0.20933,0.20787,-0.00146,26.83,58435.74,"BUY",3
"2025-08-04","US2333318598","DTE","DTE","DTE ENERGY COMPANY","Utility",1272428.0,1274948.0,2520.0,0.20349,0.20562,0.00213,22.89,57682.8,"BUY",3
