"date","isin","ticker","ticker_raw","name","sector","prior_shares","today_shares","shares_delta","prior_weight","today_weight","weight_delta","price","dollar_flow","flow_type","gap_days"
"2025-05-07","US03990B3096","ARES","ARES","ARES MANAGEMENT CORP","Financial Institutions",2436032.0,2436839.0,807.0,0.91305,0.92348,0.01043,51.65,41681.55,"BUY",1
"2025-05-07","US48128B6552","JPM","JPM","JPMORGAN CHASE & CO","Financial Institutions",5141051.0,5142755.0,1704.0,0.9156,0.91617,0.00057,24.28,41373.12,"BUY",1
"2025-05-07","US42824C2089","HPE","HPE","HEWLETT PACKARD ENTERPRISE CONV PR","Industrial",2436032.0,2436839.0,807.0,0.90409,0.90256,-0.00153,50.48,40737.36,"BUY",1
"2025-05-07","US5950173022","MCHP","MCHP","MICROCHIP TECHNOLOGY INCORPORATED","Industrial",2413056.0,2413857.0,801.0,0.85543,0.86111,0.00568,48.62,38944.62,"BUY",1
"2025-05-07","US69331C3060","PCG","PCG","PG&E CORPORATION","Utility",2614569.0,2615436.0,867.0,0.85317,0.853,-0.00017,44.45,38538.15,"BUY",1
"2025-05-07","US0126532003","ALB","ALB","ALBEMARLE CORP","Industrial",3735044.0,3736283.0,1239.0,0.83672,0.81707,-0.01965,29.81,36934.59,"BUY",1
"2025-05-07","US48128B5497","JPM","JPM","JPMORGAN CHASE NON-CUMULATIVE PREF","Financial Institutions",5612682.0,5614545.0,1863.0,0.7972,0.79919,0.00199,19.4,36142.2,"BUY",1
"2025-05-07","US00206R7061","T-C","T","AT&T INC","Industrial",5683923.0,5685807.0,1884.0,0.79686,0.7989,0.00204,19.15,36078.6,"BUY",1
"2025-05-07","US48128B5232","JPM","JPM","JPMORGAN CHASE AND CO DS REPSTG  T","Financial Institutions",6077272.0,6079288.0,2016.0,0.79208,0.7904,-0.00168,17.72,35723.52,"BUY",1
"2025-05-07","US65339F1194","NEE","NEECV","NEXTERA ENERGY UNITS INC","Utility",2436032.0,2436839.0,807.0,0.763,0.76847,0.00547,42.98,34684.86,"BUY",1
"2025-05-07","US94988U1512","WFC-Z","WFC","WELLS FARGO & COMPANY","Financial Institutions",5457817.0,5459626.0,1809.0,0.75914,0.76271,0.00357,19.04,34443.36,"BUY",1
"2025-05-07","US00206R3003","T","T","AT&T INC","Industrial",4295332.0,4296757.0,1425.0,0.71219,0.71628,0.00409,22.72,32376.0,"BUY",1
"2025-05-07","US38144G8042","GS-D","GS","GOLDMAN SACHS GROUP INC","Financial Institutions",4384561.0,4386016.0,1455.0,0.71085,0.70959,-0.00126,22.05,32082.75,"BUY",1
"2025-05-07","US14040H8245","COF-I","COF","CAPITAL ONE FINANCIAL CORPORATION","Financial Institutions",4871793.0,4873410.0,1617.0,0.67978,0.68082,0.00104,19.04,30787.68,"BUY",1
"2025-05-07","US48128B5802","JPM","JPM","JPMORGAN CHASE DRC","Financial Institutions",4529722.0,4531225.0,1503.0,0.63105,0.62836,-0.00269,18.9,28406.7,"BUY",1
"2025-05-07","US5949728795","MSTR","MSTR","MICROSTRATEGY  PERP STRIFE PRF SER","Industrial",688855.0,689155.0,300.0,0.47425,0.47455,0.0003,93.85,28155.0,"BUY",1
"2025-05-07","US5949728878","MSTR","MSTR","MICROSTRATEGY INCORPORATED","Industrial",617748.0,618048.0,300.0,0.41171,0.41144,-0.00027,90.73,27219.0,"BUY",1
"2025-05-07","US26441C5013","DUK-A","DUK","DUKE ENERGY CORP","Utility",3247891.0,3248968.0,1077.0,0.59732,0.59644,-0.00088,25.02,26946.54,"BUY",1
"2025-05-07","US61762V8384","MS-Q","MS","MORGAN STANLEY","Financial Institutions",3175333.0,3176386.0,1053.0,0.58982,0.5915,0.00168,25.38,26725.14,"BUY",1
"2025-05-07","US61762V8533","MS-P","MS","MORGAN STANLEY","Financial Institutions",3174573.0,3175626.0,1053.0,0.58711,0.5881,0.00099,25.24,26577.72,"BUY",1
"2025-05-07","US00206R5081","T-A","T","AT&T INC","Industrial",3897488.0,3898781.0,1293.0,0.57567,0.5787,0.00303,20.23,26157.39,"BUY",1
"2025-05-07","US61761J4067","MS-I","MS","MORGAN STANLEY DS REPRESENTING   F","Financial Institutions",3173549.0,3174602.0,1053.0,0.56963,0.57091,0.00128,24.51,25809.03,"BUY",1
"2025-05-07","US0200028381","ALL-H","ALL","ALLSTATE CORPORATION (THE)","Financial Institutions",3735044.0,3736283.0,1239.0,0.56239,0.565,0.00261,20.61,25535.79,"BUY",1
"2025-05-07","US61747S5047","MS","MS","MORGAN STANLEY","Financial Institutions",3491150.0,3492308.0,1158.0,0.56704,0.56219,-0.00485,21.94,25406.52,"BUY",1
"2025-05-07","US14040H7825","COF-J","COF","CAPITAL ONE FINANCIAL CORPORATION","Financial Institutions",4059842.0,4061189.0,1347.0,0.54064,0.54083,0.00019,18.15,24448.05,"BUY",1
"2025-05-07","US61762V6065","MS-K","MS","MORGAN STANLEY","Financial Institutions",3171286.0,3172339.0,1053.0,0.53305,0.53512,0.00207,22.99,24208.47,"BUY",1
"2025-05-07","US61762V8616","MS-O","MS","MORGAN STANLEY","Financial Institutions",4121530.0,4122898.0,1368.0,0.5188,0.52243,0.00363,17.27,23625.36,"BUY",1
"2025-05-07","US9029731554","USB-B","USB","US BANCORP","Financial Institutions",3247892.0,3248969.0,1077.0,0.51869,0.51443,-0.00426,21.58,23241.66,"BUY",1
"2025-05-07","US61762V2007","MS-E","MS","MORGAN STANLEY","Financial Institutions",2730101.0,2731007.0,906.0,0.50832,0.50636,-0.00196,25.27,22894.62,"BUY",1
"2025-05-07","US61763E2072","MS-F","MS","MORGAN STANLEY DS","Financial Institutions",2689655.0,2690546.0,891.0,0.49743,0.49708,-0.00035,25.18,22435.38,"BUY",1
"2025-05-07","US04686J8615","ATH-A","ATH","ATHENE HOLDING DS REPRESENTING   P","Financial Institutions",2801260.0,2802190.0,930.0,0.48642,0.48687,0.00045,23.68,22022.4,"BUY",1
"2025-05-07","US8425878001","SO","SO","SOUTHERN COMPANY (THE)","Utility",3247891.0,3248968.0,1077.0,0.47661,0.47748,0.00087,20.03,21572.31,"BUY",1
"2025-05-07","US55261F8648","MTB-J","MTB","M T BK DEP INT PERP PFD STK SER J","Financial Institutions",2436032.0,2436839.0,807.0,0.47705,0.47578,-0.00127,26.61,21474.27,"BUY",1
"2025-05-07","US0605052291","BAC","BAC","BANK OF AMERICA CORP","Financial Institutions",2622408.0,2623278.0,870.0,0.47187,0.4733,0.00143,24.59,21393.3,"BUY",1
"2025-05-07","US59156R8503","MET-F","MET","METLIFE INC","Financial Institutions",3247891.0,3248968.0,1077.0,0.46538,0.46771,0.00233,19.62,21130.74,"BUY",1
"2025-05-07","US00775V1044","AEGON","AEGON","AEGON FUNDING CORPORATION II","Financial Institutions",3004315.0,3005311.0,996.0,0.44728,0.45071,0.00343,20.44,20358.24,"BUY",1
"2025-05-07","US59156R8768","MET-E","MET","METLIFE INC","Financial Institutions",2614558.0,2615425.0,867.0,0.45006,0.44943,-0.00063,23.42,20305.14,"BUY",1
"2025-05-07","US8085136005","SCHW-D","SCHW","CHARLES SCHWAB CORPORATION (THE)","Financial Institutions",2436032.0,2436839.0,807.0,0.44783,0.44735,-0.00048,25.02,20191.14,"BUY",1
"2025-05-07","US0357108705","NLY-F","NLY","ANNALY CAPITAL MANAGEMENT INC","Financial Institutions",2338447.0,2339224.0,777.0,0.43867,0.43629,-0.00238,25.42,19751.34,"BUY",1
"2025-05-07","US06053U6010","BAC","BAC","BANK AMER DS REPRESENTING   NON CU","Financial Institutions",2682106.0,2682997.0,891.0,0.43129,0.43348,0.00219,22.02,19619.82,"BUY",1
"2025-05-07","US7593518852","RGA","RGA","REINSURANCE GROUP OF AMERICA INCOR","Financial Institutions",2273908.0,2274658.0,750.0,0.43275,0.43427,0.00152,26.02,19515.0,"BUY",1
"2025-05-07","US94988U1280","WFC","WFC","WELLS FARGO & COMPANY","Financial Institutions",3126720.0,3127758.0,1038.0,0.42823,0.42961,0.00138,18.72,19431.36,"BUY",1
"2025-05-07","US89832Q6952","TFC-R","TFC","TRUIST FINANCIAL DRC CORP","Financial Institutions",3004315.0,3005311.0,996.0,0.42672,0.4269,0.00018,19.36,19282.56,"BUY",1
"2025-05-07","US95002Y4008","WFC","WFC","WELLS FARGO & COMPANY","Financial Institutions",3338543.0,3339650.0,1107.0,0.41645,0.41795,0.0015,17.06,18885.42,"BUY",1
"2025-05-07","US74913G8814","CTL","CTL","QWEST CORP","Industrial",3174846.0,3175899.0,1053.0,0.40444,0.4029,-0.00154,17.29,18206.37,"BUY",1
"2025-05-07","US3453708378","F","F","FORD MOTOR COMPANY","Industrial",2598385.0,2599246.0,861.0,0.40348,0.39764,-0.00584,20.85,17951.85,"BUY",1
"2025-05-07","US38143Y6656","GS-A","GS","GOLDMAN SACHS GROUP INC","Financial Institutions",2435873.0,2436680.0,807.0,0.39259,0.39082,-0.00177,21.86,17641.02,"BUY",1
"2025-05-07","US48128B6222","JPM","JPM","JPMORGAN CHASE & CO","Financial Institutions",2670229.0,2671114.0,885.0,0.38988,0.3904,0.00052,19.92,17629.2,"BUY",1
"2025-05-07","US0605051798","BAC","BAC","BANK OF AMERICA CORP","Financial Institutions",2034387.0,2035062.0,675.0,0.37993,0.37897,-0.00096,25.38,17131.5,"BUY",1
"2025-05-07","US10950A2050","BTSG","BTSG","BRIGHTSPRING HEALTH SERVICES UNITS","Industrial",649506.0,649722.0,216.0,0.36509,0.37775,0.01266,79.24,17115.84,"BUY",1
"2025-05-07","US3453708451","F","F","FORD MOTOR COMPANY","Industrial",2436032.0,2436839.0,807.0,0.3824,0.37744,-0.00496,21.11,17035.77,"BUY",1
"2025-05-07","US03769M2052","APO","APO","APOLLO GLOBAL MANAGEMENT INC","Financial Institutions",1948800.0,1949445.0,645.0,0.37834,0.37704,-0.0013,26.36,17002.2,"BUY",1
"2025-05-07","US65339K8606","NEE","NEE","NEXTERA ENERGY CAPITAL HOLDINGS IN","Utility",2232886.0,2233627.0,741.0,0.37663,0.37563,-0.001,22.92,16983.72,"BUY",1
"2025-05-07","US0200027888","ALL-J","ALL","ALLSTATE DEP REPSTG  TH NON CUM PE","Financial Institutions",1948800.0,1949445.0,645.0,0.3778,0.37633,-0.00147,26.31,16969.95,"BUY",1
"2025-05-07","US06055H2022","BAC","BAC","BANK OF AMERICA CORPORATION DEPOSI","Financial Institutions",2521389.0,2522226.0,837.0,0.37501,0.37475,-0.00026,20.25,16949.25,"BUY",1
"2025-05-07","US8168516040","SRE","SRE","SEMPRA ENERGY","Utility",2460290.0,2461106.0,816.0,0.37317,0.37397,0.0008,20.71,16899.36,"BUY",1
"2025-05-07","US95002Y2028","WFC","WFC","WELLS FARGO & COMPANY","Financial Institutions",2788214.0,2789138.0,924.0,0.35827,0.35874,0.00047,17.53,16197.72,"BUY",1
"2025-05-07","US04686J3095","ATH-C","ATH","ATHENE HOLDING LTD","Financial Institutions",1948800.0,1949445.0,645.0,0.35998,0.35888,-0.0011,25.09,16183.05,"BUY",1
"2025-05-07","US4932678430","KEY","KEY","KEYCORP","Financial Institutions",1948800.0,1949445.0,645.0,0.35173,0.34815,-0.00358,24.34,15699.3,"BUY",1
"2025-05-07","US8425878670","SO","SO","SOUTHERN COMPANY (THE)","Utility",1835053.0,1835662.0,609.0,0.3468,0.34614,-0.00066,25.7,15651.3,"BUY",1
"2025-05-07","US59156R5046","MET-A","MET","METLIFE INC","Financial Institutions",1948800.0,1949445.0,645.0,0.34291,0.34343,0.00052,24.01,15486.45,"BUY",1
"2025-05-07","US04686J8383","ATH","ATH","ATHENE HOLDING LTD","Financial Institutions",1867582.0,1868200.0,618.0,0.34333,0.34282,-0.00051,25.01,15456.18,"BUY",1
"2025-05-07","US00123Q8722","AGNC-F","AGNC","AGNC INVESTMENT CORP","Financial Institutions",1867582.0,1868200.0,618.0,0.34264,0.34131,-0.00133,24.9,15388.2,"BUY",1
"2025-05-07","US21871X2080","CRBG","CRBG","COREBRIDGE FINANCIAL INC","Financial Institutions",1948800.0,1949445.0,645.0,0.34062,0.34057,-5e-05,23.81,15357.45,"BUY",1
"2025-05-07","US12542R3084","CHSINC","CHSINC","CHS CUMULATIVE REDEEMABLE PREF CLA","Industrial",1742398.0,1742977.0,579.0,0.3375,0.33608,-0.00142,26.28,15216.12,"BUY",1
"2025-05-07","US1258968452","CMS","CMS","CMS ENERGY CORPORATION","Utility",2046194.0,2046872.0,678.0,0.33596,0.33656,0.0006,22.41,15193.98,"BUY",1
"2025-05-07","US87165B2025","SYF-A","SYF","SYNCHRONY FINANCIAL","Financial Institutions",2434941.0,2435766.0,825.0,0.32345,0.32133,-0.00212,17.98,14833.5,"BUY",1
"2025-05-07","US95082P3038","WCC-A","WCC","WESCO INTERNATIONAL  DS REP1 CUM P","Industrial",1749001.0,1749580.0,579.0,0.3274,0.32645,-0.00095,25.43,14723.97,"BUY",1
"2025-05-07","US5341878859","LNC-D","LNC","LINCOLN NATIONAL CORPORATION","Financial Institutions",1623890.0,1624430.0,540.0,0.32028,0.32089,0.00061,26.92,14536.8,"BUY",1
"2025-05-07","US12542R8034","CHSINC","CHSINC","CHS INC","Industrial",1680774.0,1681332.0,558.0,0.31752,0.31704,-0.00048,25.7,14340.6,"BUY",1
"2025-05-07","US8425878837","SO","SO","SOUTHERN COMPANY (THE)","Utility",2436032.0,2436839.0,807.0,0.31642,0.31701,0.00059,17.73,14308.11,"BUY",1
"2025-05-07","US06055H8060","BAC","BAC","BANK OF AMERICA CORP","Financial Institutions",2506873.0,2507704.0,831.0,0.31225,0.3139,0.00165,17.06,14176.86,"BUY",1
"2025-05-07","US3453708113","F","F","FORD MOTOR COMPANY","Industrial",1948825.0,1949470.0,645.0,0.31596,0.31039,-0.00557,21.7,13996.5,"BUY",1
"2025-05-07","US9029737593","USB-K","USB","US BANCORP","Financial Institutions",1867582.0,1868200.0,618.0,0.30787,0.30979,0.00192,22.6,13966.8,"BUY",1
"2025-05-07","US94988U6560","WFC-Y","WFC","WELLS FARGO & COMPANY","Financial Institutions",1819404.0,1820007.0,603.0,0.30716,0.30754,0.00038,23.03,13887.09,"BUY",1
"2025-05-07","US7443208050","PRU","PRU","PRUDENTIAL FINANCIAL INC","Financial Institutions",1835043.0,1835652.0,609.0,0.30575,0.30668,0.00093,22.77,13866.93,"BUY",1
"2025-05-07","US8794337613","TDS","TDS","TELEPHONE AND DATA SYSTEMS INC","Industrial",2240972.0,2241716.0,744.0,0.30411,0.30527,0.00116,18.56,13808.64,"BUY",1
"2025-05-07","US0200023093","ALL","ALL","ALLSTATE CORPORATION (THE)","Financial Institutions",1623890.0,1624430.0,540.0,0.30474,0.30369,-0.00105,25.48,13759.2,"BUY",1
"2025-05-07","US05990K8412","BANC-F","BANC","BANC OF CALIFORNIA INC","Financial Institutions",1672868.0,1673423.0,555.0,0.30359,0.30327,-0.00032,24.7,13708.5,"BUY",1
"2025-05-07","US0640588457","BK-K","BK","BANK OF NEW YORK MELLON CORP/THE","Financial Institutions",1625947.0,1626487.0,540.0,0.30214,0.30193,-0.00021,25.3,13662.0,"BUY",1
"2025-05-07","US7838922018","EIX-M","EIX","SCE TRUST VII","Utility",1786255.0,1786849.0,594.0,0.30235,0.30102,-0.00133,22.96,13638.24,"BUY",1
"2025-05-07","US4932677028","KEY-E","KEY","KEYCORP","Financial Institutions",1623891.0,1624431.0,540.0,0.30068,0.29988,-0.0008,25.16,13586.4,"BUY",1
"2025-05-07","US7591EP8604","RF","RF","REGIONS FINANCIAL CORPORATION","Financial Institutions",1623890.0,1624430.0,540.0,0.29955,0.29857,-0.00098,25.05,13527.0,"BUY",1
"2025-05-07","US04686J5074","ATH-E","ATH","ATHENE HLDG LTD DEP SHR REPSTG   I","Financial Institutions",1623890.0,1624430.0,540.0,0.30062,0.29797,-0.00265,25.0,13500.0,"BUY",1
"2025-05-07","US26441C4024","DUK","DUK","DUKE ENERGY CORP","Utility",1623890.0,1624430.0,540.0,0.29423,0.29499,0.00076,24.75,13365.0,"BUY",1
"2025-05-07","US87165B4005","SYF-B","SYF","SYNCHRONY FINANCIAL","Financial Institutions",1623890.0,1624430.0,540.0,0.29399,0.29308,-0.00091,24.59,13278.6,"BUY",1
"2025-05-07","US9029737189","USB-M","USB","US BANCORP","Financial Institutions",2436032.0,2436839.0,807.0,0.29186,0.29358,0.00172,16.42,13250.94,"BUY",1
"2025-05-07","US89832Q7455","TFC-O","TFC","TRUIST FINANCIAL PERPETUAL PREF SE","Financial Institutions",1867582.0,1868200.0,618.0,0.29028,0.29191,0.00163,21.3,13163.4,"BUY",1
"2025-05-07","US0605051954","BAC","BAC","BANK OF AMERICA DEP REPRESENTING","Financial Institutions",1632486.0,1633029.0,543.0,0.28581,0.28613,0.00032,23.88,12966.84,"BUY",1
"2025-05-07","US9116847024","AD","USM","UNITED STATES CELLULAR CORPORATION","Industrial",1623890.0,1624430.0,540.0,0.28515,0.28326,-0.00189,23.77,12835.8,"BUY",1
"2025-05-07","US12542R7044","CHSINC","CHSINC","CHS RESET RATE CUMULATIVE REDEEMAB","Industrial",1600032.0,1600557.0,525.0,0.28743,0.28655,-0.00088,24.4,12810.0,"BUY",1
"2025-05-07","US6494452021","FLG-A","FLG","NEW YORK COMMUNITY BANCORP INT FXD","Financial Institutions",1672688.0,1673243.0,555.0,0.28251,0.28311,0.0006,23.06,12798.3,"BUY",1
"2025-05-07","US9029738666","USB-A","USB","US BANCORP","Financial Institutions",46726.0,46741.0,15.0,0.28988,0.29185,0.00197,851.0,12765.0,"BUY",1
"2025-05-07","US7591EP7044","RF-C","RF","REGIONS FINANCIAL CORPORATION","Financial Institutions",1623890.0,1624430.0,540.0,0.27917,0.27926,9e-05,23.43,12652.2,"BUY",1
"2025-05-07","US8085138654","SCHW-J","SCHW","CHARLES SCHWAB CORPORATION (THE)","Financial Institutions",1948800.0,1949445.0,645.0,0.27838,0.27878,0.0004,19.49,12571.05,"BUY",1
"2025-05-07","US16115Q4073","GTLS","GTLS","CHART INDS DEPOSITARY  TH CONV SER","Industrial",653730.0,653946.0,216.0,0.27867,0.27484,-0.00383,57.28,12372.48,"BUY",1
"2025-05-07","US3167736053","FITB-I","FITB","FIFTH THIRD BANCORP DEPOSITARY SHA","Financial Institutions",1461457.0,1461943.0,486.0,0.27286,0.27203,-0.00083,25.36,12324.96,"BUY",1
"2025-05-07","US74913G8731","CTL","CTL","QWEST CORP","Industrial",2143578.0,2144289.0,711.0,0.27339,0.2714,-0.00199,17.25,12264.75,"BUY",1
"2025-05-07","US14040H7585","COF-L","COF","CAPITAL ONE FINANCIAL CORPORATION","Financial Institutions",2192376.0,2193102.0,726.0,0.26869,0.26953,0.00084,16.75,12160.5,"BUY",1
"2025-05-07","US05461T3059","AXS-E","AXS","AXIS CAPITAL HOLDINGS LTD","Financial Institutions",1786255.0,1786849.0,594.0,0.26712,0.26798,0.00086,20.44,12141.36,"BUY",1
"2025-05-07","US0357108473","NLY-I","NLY","ANNALY CAPITAL MANAGEMENT INC","Financial Institutions",1437216.0,1437693.0,477.0,0.26866,0.26825,-0.00041,25.43,12130.11,"BUY",1
"2025-05-07","US06055H4002","BAC","BAC","BANK OF AMERICA CORP","Financial Institutions",2060780.0,2061464.0,684.0,0.26616,0.26712,0.00096,17.66,12079.44,"BUY",1
"2025-05-07","US8574778556","STT-G","STT","STATE STREET CORP","Financial Institutions",1623891.0,1624431.0,540.0,0.26423,0.26519,0.00096,22.25,12015.0,"BUY",1
"2025-05-07","US64828T7063","RITM-D","RITM","NEW RESIDENTIAL INVESTMENT CORP","Financial Institutions",1510244.0,1510745.0,501.0,0.26552,0.26575,0.00023,23.97,12008.97,"BUY",1
"2025-05-07","US9116848014","AD","USM","UNITED STATES CELLULAR CORPORATION","Industrial",1623890.0,1624430.0,540.0,0.26363,0.26162,-0.00201,21.95,11853.0,"BUY",1
"2025-05-07","US9116848840","AD","USM","UNITED STATES CELLULAR CORPORATION","Industrial",1623890.0,1624430.0,540.0,0.26447,0.26138,-0.00309,21.93,11842.2,"BUY",1
"2025-05-07","US74460W5528","PSA-L","PSA","PUBLIC STORAGE","Financial Institutions",1835042.0,1835651.0,609.0,0.25375,0.25348,-0.00027,18.82,11461.38,"BUY",1
"2025-05-07","US12542R5063","CHSINC","CHSINC","CHS INC","Industrial",1364062.0,1364515.0,453.0,0.25358,0.25325,-0.00033,25.3,11460.9,"BUY",1
"2025-05-07","US0082528276","AMG","AMG","AFFILIATED MANAGERS GROUP INC.","Financial Institutions",1461457.0,1461943.0,486.0,0.252,0.25261,0.00061,23.55,11445.3,"BUY",1
"2025-05-07","US1746106004","CFG-H","CFG","CITIZENS FINANCIAL GROUP INC","Financial Institutions",1299103.0,1299535.0,432.0,0.25211,0.25201,-0.0001,26.43,11417.76,"BUY",1
"2025-05-07","US0357108622","NLY-G","NLY","ANNALY CAPITAL MANAGEMENT INC","Financial Institutions",1380314.0,1380773.0,459.0,0.24999,0.24963,-0.00036,24.64,11309.76,"BUY",1
"2025-05-07","US00123Q8078","AGNC-E","AGNC","AGNC INVESTMENT CORP","Financial Institutions",1307189.0,1307624.0,435.0,0.24218,0.24159,-0.00059,25.18,10953.3,"BUY",1
"2025-05-07","BMG1624R1079","BPY","BPYPM","BROOKFIELD PROPERTY PREFERRED PREF","Industrial",2179748.0,2180471.0,723.0,0.24046,0.23758,-0.00288,14.85,10736.55,"BUY",1
"2025-05-07","US7593518027","RGA","RGA","REINSURANCE GROUP OF AMERICA INCOR","Financial Institutions",1299103.0,1299535.0,432.0,0.23775,0.23695,-0.0008,24.85,10735.2,"BUY",1
"2025-05-07","US8726521029","TPG","TPG","TPG OPERATING GROUP II LP","Financial Institutions",1299103.0,1299535.0,432.0,0.23098,0.23237,0.00139,24.37,10527.84,"BUY",1
"2025-05-07","US74460W4612","PSA-P","PSA","PUBLIC STORAGE","Financial Institutions",1960908.0,1961559.0,651.0,0.23292,0.23273,-0.00019,16.17,10526.67,"BUY",1
"2025-05-07","US64828T5083","RITM-C","RITM","NEW RESIDENTIAL INVESTMENT CORP","Financial Institutions",1291245.0,1291674.0,429.0,0.23106,0.2309,-0.00016,24.36,10450.44,"BUY",1
"2025-05-07","US8425874042","SO","SO","SOUTHERN COMPANY (THE)","Utility",1461457.0,1461943.0,486.0,0.23092,0.23051,-0.00041,21.49,10444.14,"BUY",1
"2025-05-07","US04686J4085","ATH-D","ATH","ATHENE HOLDING DS REPRESENTING A","Financial Institutions",1867582.0,1868200.0,618.0,0.23008,0.22946,-0.00062,16.74,10345.32,"BUY",1
"2025-05-07","US4932678687","KEY-G","KEY","KEYCORP","Financial Institutions",1461457.0,1461943.0,486.0,0.22909,0.22746,-0.00163,21.2,10303.2,"BUY",1
"2025-05-07","US61762V8046","MS-L","MS","MORGAN STANLEY","Financial Institutions",1547312.0,1547825.0,513.0,0.22296,0.2235,0.00054,19.68,10095.84,"BUY",1
"2025-05-07","US4932678760","KEY-F","KEY","KEYCORP","Financial Institutions",1380314.0,1380773.0,459.0,0.22155,0.2206,-0.00095,21.77,9992.43,"BUY",1
"2025-05-07","US10922N7075","BHF-C","BHF","BRIGHTHOUSE FINANCIAL INC","Financial Institutions",1867582.0,1868200.0,618.0,0.21633,0.21767,0.00134,15.88,9813.84,"BUY",1
"2025-05-07","US87161C7092","SNV-E","SNV","SYNOVUS FINANCIAL CORP.","Financial Institutions",1136738.0,1137116.0,378.0,0.21554,0.21559,5e-05,25.84,9767.52,"BUY",1
"2025-05-07","US06055H6080","BAC","BAC","BANK OF AMERICA DRC CORP","Financial Institutions",1751877.0,1752459.0,582.0,0.21376,0.21409,0.00033,16.65,9690.3,"BUY",1
"2025-05-07","US4461508230","HBAN-H","HBAN","HUNTINGTON BANCSHARES DRC INC","Financial Institutions",1623890.0,1624430.0,540.0,0.2132,0.21275,-0.00045,17.85,9639.0,"BUY",1
"2025-05-07","US30190A2033","FG","FG","F&G ANNUITIES & LIFE INC","Financial Institutions",1120487.0,1120859.0,372.0,0.21118,0.213,0.00182,25.9,9634.8,"BUY",1
"2025-05-07","US4461507737","HBAN-J","HBAN","HUNTINGTON BANCSHARES INC","Financial Institutions",1053946.0,1054321.0,375.0,0.19841,0.19711,-0.0013,25.48,9555.0,"BUY",1
"2025-05-07","US30190A6091","FG","FG","F&G ANNUITIES & LIFE INC","Financial Institutions",1217881.0,1218286.0,405.0,0.20946,0.21024,0.00078,23.52,9525.6,"BUY",1
"2025-05-07","US74915M3088","QRTEA","QRTEA","QURATE RETAIL .0 CUMULATIVE REDEEM","Industrial",1032692.0,1033034.0,342.0,0.21128,0.21086,-0.00042,27.82,9514.44,"BUY",1
"2025-05-07","US0158578080","AQNCN","AQNCN","ALGONQUIN POWER & UTILITIES CORP","Utility",1136738.0,1137116.0,378.0,0.21056,0.21,-0.00056,25.17,9514.26,"BUY",1
"2025-05-07","US8794337878","TDS","TDS","TELEPHONE DATA SYS DRC INC","Industrial",1364062.0,1364515.0,453.0,0.2076,0.20824,0.00064,20.8,9422.4,"BUY",1
"2025-05-07","US7443208886","PRU","PRU","PRUDENTIAL FINANCIAL INC","Financial Institutions",1623919.0,1624459.0,540.0,0.20615,0.2068,0.00065,17.35,9369.0,"BUY",1
"2025-05-07","US1746104025","CFG-E","CFG","CITIZENS FINANCIAL GROUP INC","Financial Institutions",1461457.0,1461943.0,486.0,0.2064,0.2067,0.0003,19.27,9365.22,"BUY",1
"2025-05-07","US48253M1045","KKR","KKR","KKR GROUP FINANCE CO IX LLC","Financial Institutions",1624979.0,1625504.0,525.0,0.20988,0.21218,0.0023,17.79,9339.75,"BUY",1
"2025-05-07","US14314C1053","CG","CG","CARLYLE FINANCE LLC","Financial Institutions",1623890.0,1624430.0,540.0,0.20472,0.20524,0.00052,17.22,9298.8,"BUY",1
