"date","isin","ticker","ticker_raw","name","sector","prior_shares","today_shares","shares_delta","prior_weight","today_weight","weight_delta","price","dollar_flow","flow_type","gap_days"
"2025-04-25","US04686J5074","ATH-E","ATH","ATHENE HLDG LTD DEP SHR REPSTG   I","Financial Institutions",1635770.0,1631810.0,-3960.0,0.30326,0.30277,-0.00049,25.43,-100702.8,"SELL",1
"2025-04-25","US0640588457","BK-K","BK","BANK OF NEW YORK MELLON CORP/THE","Financial Institutions",1637827.0,1633867.0,-3960.0,0.30054,0.2997,-0.00084,25.14,-99554.4,"SELL",1
"2025-04-25","US10950A2050","BTSG","BTSG","BRIGHTSPRING HEALTH SERVICES UNITS","Industrial",654258.0,652674.0,-1584.0,0.28588,0.29658,0.0107,62.28,-98651.52,"SELL",1
"2025-04-25","US87165B4005","SYF-B","SYF","SYNCHRONY FINANCIAL","Financial Institutions",1635770.0,1631810.0,-3960.0,0.2979,0.29658,-0.00132,24.91,-98643.6,"SELL",1
"2025-04-25","US7591EP8604","RF","RF","REGIONS FINANCIAL CORPORATION","Financial Institutions",1635770.0,1631810.0,-3960.0,0.29563,0.29503,-0.0006,24.78,-98128.8,"SELL",1
"2025-04-25","US4932677028","KEY-E","KEY","KEYCORP","Financial Institutions",1635771.0,1631811.0,-3960.0,0.29444,0.29361,-0.00083,24.66,-97653.6,"SELL",1
"2025-04-25","US8794337613","TDS","TDS","TELEPHONE AND DATA SYSTEMS INC","Industrial",2257340.0,2251884.0,-5456.0,0.29183,0.29247,0.00064,17.8,-97116.8,"SELL",1
"2025-04-25","US26441C4024","DUK","DUK","DUKE ENERGY CORP","Utility",1635770.0,1631810.0,-3960.0,0.29277,0.29182,-0.00095,24.51,-97059.6,"SELL",1
"2025-04-25","US9029737189","USB-M","USB","US BANCORP","Financial Institutions",2453786.0,2447868.0,-5918.0,0.2913,0.29148,0.00018,16.32,-96581.76,"SELL",1
"2025-04-25","US0605051954","BAC","BAC","BANK OF AMERICA DEP REPRESENTING","Financial Institutions",1644432.0,1640450.0,-3982.0,0.29013,0.29001,-0.00012,24.23,-96483.86,"SELL",1
"2025-04-25","US89832Q7455","TFC-O","TFC","TRUIST FINANCIAL PERPETUAL PREF SE","Financial Institutions",1881222.0,1876668.0,-4554.0,0.28927,0.2896,0.00033,21.15,-96317.1,"SELL",1
"2025-04-25","US12542R7044","CHSINC","CHSINC","CHS RESET RATE CUMULATIVE REDEEMAB","Industrial",1611582.0,1607732.0,-3850.0,0.28609,0.28775,0.00166,24.53,-94440.5,"SELL",1
"2025-04-25","US9116847024","AD","USM","UNITED STATES CELLULAR CORPORATION","Industrial",1635770.0,1631810.0,-3960.0,0.28121,0.28087,-0.00034,23.59,-93416.4,"SELL",1
"2025-04-25","US9029738666","USB-A","USB","US BANCORP","Financial Institutions",47056.0,46946.0,-110.0,0.28839,0.2881,-0.00029,841.09,-92519.9,"SELL",1
"2025-04-25","US8085138654","SCHW-J","SCHW","CHARLES SCHWAB CORPORATION (THE)","Financial Institutions",1962990.0,1958260.0,-4730.0,0.27466,0.27547,0.00081,19.28,-91194.4,"SELL",1
"2025-04-25","US3167736053","FITB-I","FITB","FIFTH THIRD BANCORP DEPOSITARY SHA","Financial Institutions",1472149.0,1468585.0,-3564.0,0.27303,0.27335,0.00032,25.51,-90917.64,"SELL",1
"2025-04-25","US74913G8731","CTL","CTL","QWEST CORP","Industrial",2159220.0,2154006.0,-5214.0,0.27725,0.27291,-0.00434,17.36,-90515.04,"SELL",1
"2025-04-25","US05461T3059","AXS-E","AXS","AXIS CAPITAL HOLDINGS LTD","Financial Institutions",1799323.0,1794967.0,-4356.0,0.27104,0.27071,-0.00033,20.67,-90038.52,"SELL",1
"2025-04-25","US7591EP7044","RF-C","RF","REGIONS FINANCIAL CORPORATION","Financial Institutions",1635770.0,1631810.0,-3960.0,0.26964,0.26991,0.00027,22.67,-89773.2,"SELL",1
"2025-04-25","US6494452021","FLG-A","FLG","NEW YORK COMMUNITY BANCORP INT FXD","Financial Institutions",1684898.0,1680828.0,-4070.0,0.26939,0.2698,0.00041,22.0,-89540.0,"SELL",1
"2025-04-25","US06055H4002","BAC","BAC","BANK OF AMERICA CORP","Financial Institutions",2075828.0,2070812.0,-5016.0,0.27003,0.2691,-0.00093,17.81,-89334.96,"SELL",1
"2025-04-25","US8574778556","STT-G","STT","STATE STREET CORP","Financial Institutions",1635771.0,1631811.0,-3960.0,0.26535,0.26551,0.00016,22.3,-88308.0,"SELL",1
"2025-04-25","US0357108473","NLY-I","NLY","ANNALY CAPITAL MANAGEMENT INC","Financial Institutions",1447710.0,1444212.0,-3498.0,0.26597,0.26575,-0.00022,25.22,-88219.56,"SELL",1
"2025-04-25","US64828T7063","RITM-D","RITM","NEW RESIDENTIAL INVESTMENT CORP","Financial Institutions",1521266.0,1517592.0,-3674.0,0.26522,0.26577,0.00055,24.0,-88176.0,"SELL",1
"2025-04-25","US14040H7585","COF-L","COF","CAPITAL ONE FINANCIAL CORPORATION","Financial Institutions",2208348.0,2203024.0,-5324.0,0.26329,0.26538,0.00209,16.51,-87899.24,"SELL",1
"2025-04-25","US9116848014","AD","USM","UNITED STATES CELLULAR CORPORATION","Industrial",1635770.0,1631810.0,-3960.0,0.25927,0.25932,5e-05,21.78,-86248.8,"SELL",1
"2025-04-25","US9116848840","AD","USM","UNITED STATES CELLULAR CORPORATION","Industrial",1635770.0,1631810.0,-3960.0,0.25963,0.25872,-0.00091,21.73,-86050.8,"SELL",1
"2025-04-25","US74460W5528","PSA-L","PSA","PUBLIC STORAGE","Financial Institutions",1848440.0,1843974.0,-4466.0,0.25553,0.25644,0.00091,19.06,-85121.96,"SELL",1
"2025-04-25","US0082528276","AMG","AMG","AFFILIATED MANAGERS GROUP INC.","Financial Institutions",1472149.0,1468585.0,-3564.0,0.25201,0.25224,0.00023,23.54,-83896.56,"SELL",1
"2025-04-25","US16115Q4073","GTLS","GTLS","CHART INDS DEPOSITARY  TH CONV SER","Industrial",658482.0,656898.0,-1584.0,0.24919,0.25359,0.0044,52.91,-83809.44,"SELL",1
"2025-04-25","US12542R5063","CHSINC","CHSINC","CHS INC","Industrial",1374028.0,1370706.0,-3322.0,0.25083,0.25183,0.001,25.18,-83647.96,"SELL",1
"2025-04-25","US0357108622","NLY-G","NLY","ANNALY CAPITAL MANAGEMENT INC","Financial Institutions",1390412.0,1387046.0,-3366.0,0.24936,0.24815,-0.00121,24.52,-82534.32,"SELL",1
"2025-04-25","US1746106004","CFG-H","CFG","CITIZENS FINANCIAL GROUP INC","Financial Institutions",1308607.0,1305439.0,-3168.0,0.24795,0.2466,-0.00135,25.89,-82019.52,"SELL",1
"2025-04-25","US00123Q8078","AGNC-E","AGNC","AGNC INVESTMENT CORP","Financial Institutions",1316759.0,1313569.0,-3190.0,0.23759,0.23912,0.00153,24.95,-79590.5,"SELL",1
"2025-04-25","US7593518027","RGA","RGA","REINSURANCE GROUP OF AMERICA INCOR","Financial Institutions",1308607.0,1305439.0,-3168.0,0.23698,0.23593,-0.00105,24.77,-78471.36,"SELL",1
"2025-04-25","US74460W4612","PSA-P","PSA","PUBLIC STORAGE","Financial Institutions",1975230.0,1970456.0,-4774.0,0.2352,0.23521,1e-05,16.36,-78102.64,"SELL",1
"2025-04-25","US64828T5083","RITM-C","RITM","NEW RESIDENTIAL INVESTMENT CORP","Financial Institutions",1300683.0,1297537.0,-3146.0,0.23213,0.23289,0.00076,24.6,-77391.6,"SELL",1
"2025-04-25","BMG1624R1079","BPY","BPYPM","BROOKFIELD PROPERTY PREFERRED PREF","Industrial",2195654.0,2190352.0,-5302.0,0.23361,0.23317,-0.00044,14.59,-77356.18,"SELL",1
"2025-04-25","US8425874042","SO","SO","SOUTHERN COMPANY (THE)","Utility",1472149.0,1468585.0,-3564.0,0.23291,0.23241,-0.0005,21.69,-77303.16,"SELL",1
"2025-04-25","US8726521029","TPG","TPG","TPG OPERATING GROUP II LP","Financial Institutions",1308607.0,1305439.0,-3168.0,0.2304,0.23098,0.00058,24.25,-76824.0,"SELL",1
"2025-04-25","US04686J4085","ATH-D","ATH","ATHENE HOLDING DS REPRESENTING A","Financial Institutions",1881222.0,1876668.0,-4554.0,0.23018,0.23086,0.00068,16.86,-76780.44,"SELL",1
"2025-04-25","US61762V8046","MS-L","MS","MORGAN STANLEY","Financial Institutions",1558598.0,1554836.0,-3762.0,0.22751,0.22644,-0.00107,19.96,-75089.52,"SELL",1
"2025-04-25","US4932678687","KEY-G","KEY","KEYCORP","Financial Institutions",1472149.0,1468585.0,-3564.0,0.22454,0.2247,0.00016,20.97,-74737.08,"SELL",1
"2025-04-25","US10922N7075","BHF-C","BHF","BRIGHTHOUSE FINANCIAL INC","Financial Institutions",1881222.0,1876668.0,-4554.0,0.21606,0.2173,0.00124,15.87,-72271.98,"SELL",1
"2025-04-25","US06055H6080","BAC","BAC","BANK OF AMERICA DRC CORP","Financial Institutions",1764681.0,1760413.0,-4268.0,0.21769,0.21694,-0.00075,16.89,-72086.52,"SELL",1
"2025-04-25","US4932678760","KEY-F","KEY","KEYCORP","Financial Institutions",1390412.0,1387046.0,-3366.0,0.21319,0.21506,0.00187,21.25,-71527.5,"SELL",1
"2025-04-25","US87161C7092","SNV-E","SNV","SYNOVUS FINANCIAL CORP.","Financial Institutions",1145054.0,1142282.0,-2772.0,0.21112,0.21163,0.00051,25.39,-70381.08,"SELL",1
"2025-04-25","US30190A2033","FG","FG","F&G ANNUITIES & LIFE INC","Financial Institutions",1128671.0,1125943.0,-2728.0,0.21122,0.21187,0.00065,25.79,-70355.12,"SELL",1
"2025-04-25","US4461508230","HBAN-H","HBAN","HUNTINGTON BANCSHARES DRC INC","Financial Institutions",1635770.0,1631810.0,-3960.0,0.20956,0.21038,0.00082,17.67,-69973.2,"SELL",1
"2025-04-25","US0158578080","AQNCN","AQNCN","ALGONQUIN POWER & UTILITIES CORP","Utility",1145054.0,1142282.0,-2772.0,0.21028,0.20894,-0.00134,25.07,-69494.04,"SELL",1
"2025-04-25","US7443208886","PRU","PRU","PRUDENTIAL FINANCIAL INC","Financial Institutions",1635799.0,1631839.0,-3960.0,0.20838,0.20777,-0.00061,17.45,-69102.0,"SELL",1
"2025-04-25","US4461507737","HBAN-J","HBAN","HUNTINGTON BANCSHARES INC","Financial Institutions",1062196.0,1059446.0,-2750.0,0.19337,0.19325,-0.00012,25.0,-68750.0,"SELL",1
