"date","isin","ticker","ticker_raw","name","sector","prior_shares","today_shares","shares_delta","prior_weight","today_weight","weight_delta","price","dollar_flow","flow_type","gap_days"
"2026-03-18","US03769M3043","APO","APO","APOLLO GLOBAL MANAGEMENT INC","Financial Institutions",2068808.0,2066952.0,-1856.0,0.86699,0.88887,0.02188,58.73,-109002.88,"SELL",1
"2026-03-18","US48128B6552","JPM","JPM","JPMORGAN CHASE & CO","Financial Institutions",4882388.0,4878004.0,-4384.0,0.87837,0.88045,0.00208,24.65,-108065.6,"SELL",1
"2026-03-18","US65339F1194","NEE","NEE","NEXTERA ENERGY UNITS INC","Utility",2158775.0,2156839.0,-1936.0,0.82469,0.8165,-0.00819,51.7,-100091.2,"SELL",1
"2026-03-18","US94988U1512","WFC-Z","WFC","WELLS FARGO & COMPANY","Financial Institutions",5403559.0,5398711.0,-4848.0,0.76008,0.75939,-0.00069,19.21,-93130.08,"SELL",1
"2026-03-18","US48128B5232","JPM","JPM","JPMORGAN CHASE AND CO DS REPSTG  T","Financial Institutions",5756698.0,5751530.0,-5168.0,0.75234,0.75679,0.00445,17.97,-92868.96,"SELL",1
"2026-03-18","US69331C3060","PCG","PCG","PG&E CORPORATION","Utility",2317065.0,2314985.0,-2080.0,0.75276,0.75364,0.00088,44.46,-92476.8,"SELL",1
"2026-03-18","US48128B5497","JPM","JPM","JPMORGAN CHASE NON-CUMULATIVE PREF","Financial Institutions",5325019.0,5320243.0,-4776.0,0.75175,0.75186,0.00011,19.3,-92176.8,"SELL",1
"2026-03-18","US00206R7061","T-C","T","AT&T INC","Industrial",5037128.0,5032608.0,-4520.0,0.69497,0.69352,-0.00145,18.82,-85066.4,"SELL",1
"2026-03-18","US5949728795","MSTR","MSTR","STRATEGY INC","Industrial",894855.0,894055.0,-800.0,0.65051,0.64536,-0.00515,98.58,-78864.0,"SELL",1
"2026-03-18","US10950A2050","BTSG","BTSG","BRIGHTSPRING HEALTH SERVICES UNITS","Industrial",575660.0,575140.0,-520.0,0.591,0.6085,0.0175,144.49,-75134.8,"SELL",1
"2026-03-18","US00206R3003","T","T","AT&T INC","Industrial",3806605.0,3803189.0,-3416.0,0.61,0.61182,0.00182,21.97,-75049.52,"SELL",1
"2026-03-18","US14040H8245","COF-I","COF","CAPITAL ONE FINANCIAL CORPORATION","Financial Institutions",4317551.0,4313679.0,-3872.0,0.60418,0.60582,0.00164,19.18,-74264.96,"SELL",1
"2026-03-18","US48128B5802","JPM","JPM","JPMORGAN CHASE DRC","Financial Institutions",4317551.0,4313679.0,-3872.0,0.59978,0.60013,0.00035,19.0,-73568.0,"SELL",1
"2026-03-18","US03990B3096","ARES","ARES","ARES MANAGEMENT CORP","Financial Institutions",2158775.0,2156839.0,-1936.0,0.55876,0.56855,0.00979,36.0,-69696.0,"SELL",1
"2026-03-18","US38144G8042","GS-D","GS","GOLDMAN SACHS GROUP INC","Financial Institutions",3885680.0,3882192.0,-3488.0,0.55065,0.54778,-0.00287,19.27,-67213.76,"SELL",1
"2026-03-18","US61762V8384","MS-Q","MS","MORGAN STANLEY","Financial Institutions",2878353.0,2875769.0,-2584.0,0.54214,0.54496,0.00282,25.88,-66873.92,"SELL",1
"2026-03-18","US61762V8533","MS-P","MS","MORGAN STANLEY","Financial Institutions",2878353.0,2875769.0,-2584.0,0.53502,0.53696,0.00194,25.5,-65892.0,"SELL",1
"2026-03-18","US61761J4067","MS-I","MS","MORGAN STANLEY DS REPRESENTING   F","Financial Institutions",2878353.0,2875769.0,-2584.0,0.52978,0.53233,0.00255,25.28,-65323.52,"SELL",1
"2026-03-18","US26441C5013","DUK-A","DUK","DUKE ENERGY CORP","Utility",2878353.0,2875769.0,-2584.0,0.52412,0.52517,0.00105,24.94,-64444.96,"SELL",1
"2026-03-18","US61762V6065","MS-K","MS","MORGAN STANLEY","Financial Institutions",2878353.0,2875769.0,-2584.0,0.51134,0.51085,-0.00049,24.26,-62687.84,"SELL",1
"2026-03-18","US00206R5081","T-A","T","AT&T INC","Industrial",3454071.0,3450975.0,-3096.0,0.51076,0.51043,-0.00033,20.2,-62539.2,"SELL",1
"2026-03-18","US0200028381","ALL-H","ALL","ALLSTATE CORPORATION (THE)","Financial Institutions",3310153.0,3307185.0,-2968.0,0.50129,0.49788,-0.00341,20.56,-61022.08,"SELL",1
"2026-03-18","US5949728878","MSTR","MSTR","STRATEGY INC","Industrial",1002448.0,1001648.0,-800.0,0.56797,0.5547,-0.01327,75.63,-60504.0,"SELL",1
"2026-03-18","US5949728613","MSTR-A","MSTR","STRATEGY INC","Industrial",902342.0,901534.0,-808.0,0.48875,0.48764,-0.00111,73.87,-59686.96,"SELL",1
"2026-03-18","US98389B8789","XEL","XEL","XCEL ENERGY INC","Utility",2590000.0,2587600.0,-2400.0,0.46935,0.47027,0.00092,24.82,-59568.0,"SELL",1
"2026-03-18","US0605052291","BAC","BAC","BANK OF AMERICA CORP","Financial Institutions",2654904.0,2652520.0,-2384.0,0.48324,0.48381,0.00057,24.91,-59385.44,"SELL",1
"2026-03-18","US61762V8616","MS-O","MS","MORGAN STANLEY","Financial Institutions",3741832.0,3738472.0,-3360.0,0.48275,0.48288,0.00013,17.64,-59270.4,"SELL",1
"2026-03-18","US14040H7825","COF-J","COF","CAPITAL ONE FINANCIAL CORPORATION","Financial Institutions",3597981.0,3594757.0,-3224.0,0.47781,0.47853,0.00072,18.18,-58612.32,"SELL",1
"2026-03-18","US0669224778","XTSLA","XTSLA","BLK CSH FND TREASURY SL AGENCY","Cash and/or Derivatives",136690412.0,136631911.0,-58501.0,0.99521,1.00046,0.00525,1.0,-58501.0,"SELL",1
"2026-03-18","US61762V2007","MS-E","MS","MORGAN STANLEY","Financial Institutions",2482636.0,2480412.0,-2224.0,0.46183,0.46423,0.0024,25.56,-56845.44,"SELL",1
"2026-03-18","US61763E2072","MS-F","MS","MORGAN STANLEY DS","Financial Institutions",2446604.0,2444412.0,-2192.0,0.45281,0.4548,0.00199,25.41,-55698.72,"SELL",1
"2026-03-18","US61747S5047","MS","MS","MORGAN STANLEY","Financial Institutions",3166244.0,3163404.0,-2840.0,0.44745,0.44844,0.00099,19.36,-54982.4,"SELL",1
"2026-03-18","US65339K8374","NEE","NEE","NEXTERA ENERGY CAPITAL HOLDINGS IN","Utility",2518950.0,2516750.0,-2200.0,0.4607,0.46034,-0.00036,24.98,-54956.0,"SELL",1
"2026-03-18","US06053U6010","BAC","BAC","BANK AMER DS REPRESENTING   NON CU","Financial Institutions",2714326.0,2711894.0,-2432.0,0.43615,0.43587,-0.00028,21.95,-53382.4,"SELL",1
"2026-03-18","US04686J8615","ATH-A","ATH","ATHENE HOLDING DS REPRESENTING   P","Financial Institutions",2482636.0,2480412.0,-2224.0,0.42821,0.43172,0.00351,23.77,-52864.48,"SELL",1
"2026-03-18","US94988U1280","WFC","WFC","WELLS FARGO & COMPANY","Financial Institutions",3096105.0,3093329.0,-2776.0,0.42875,0.42899,0.00024,18.94,-52577.44,"SELL",1
"2026-03-18","US8425878001","SO","SO","SOUTHERN COMPANY (THE)","Utility",2878353.0,2875769.0,-2584.0,0.42269,0.42178,-0.00091,20.03,-51757.52,"SELL",1
"2026-03-18","US95002Y4008","WFC","WFC","WELLS FARGO & COMPANY","Financial Institutions",3305172.0,3302204.0,-2968.0,0.42232,0.42024,-0.00208,17.38,-51583.84,"SELL",1
"2026-03-18","US1729672428","C","C","CITIGROUP INC","Financial Institutions",2295361.0,2293305.0,-2056.0,0.41863,0.41897,0.00034,24.95,-51297.2,"SELL",1
"2026-03-18","US55261F8648","MTB-J","MTB","M T BK DEP INT PERP PFD STK SER J","Financial Institutions",2158775.0,2156839.0,-1936.0,0.40975,0.40999,0.00024,25.96,-50258.56,"SELL",1
"2026-03-18","US59156R8503","MET-F","MET","METLIFE INC","Financial Institutions",2878353.0,2875769.0,-2584.0,0.39922,0.39756,-0.00166,18.88,-48785.92,"SELL",1
"2026-03-18","US9029731554","USB-B","USB","US BANCORP","Financial Institutions",2878361.0,2875777.0,-2584.0,0.39524,0.39461,-0.00063,18.74,-48424.16,"SELL",1
"2026-03-18","US1167942077","BRKR","BRKR","BRUKER CORPORATION","Industrial",198631.0,198455.0,-176.0,0.39257,0.39736,0.00479,273.45,-48127.2,"SELL",1
"2026-03-18","US8085136005","SCHW-D","SCHW","CHARLES SCHWAB CORPORATION (THE)","Financial Institutions",2158776.0,2156840.0,-1936.0,0.39058,0.39088,0.0003,24.75,-47916.0,"SELL",1
"2026-03-18","US59156R8768","MET-E","MET","METLIFE INC","Financial Institutions",2317065.0,2314985.0,-2080.0,0.39071,0.38953,-0.00118,22.98,-47798.4,"SELL",1
"2026-03-18","US06055H2022","BAC","BAC","BANK OF AMERICA CORPORATION DEPOSI","Financial Institutions",2552008.0,2549720.0,-2288.0,0.38647,0.3859,-0.00057,20.67,-47292.96,"SELL",1
"2026-03-18","US0357108705","NLY-F","NLY","ANNALY CAPITAL MANAGEMENT INC","Financial Institutions",2072480.0,2070624.0,-1856.0,0.38432,0.38495,0.00063,25.39,-47123.84,"SELL",1
"2026-03-18","US74913G8814","CTL","CTL","QWEST CORP","Industrial",2813580.0,2811052.0,-2528.0,0.38327,0.38285,-0.00042,18.6,-47020.8,"SELL",1
"2026-03-18","US0605051798","BAC","BAC","BANK OF AMERICA CORP","Financial Institutions",2059415.0,2057567.0,-1848.0,0.3807,0.38313,0.00243,25.43,-46994.64,"SELL",1
"2026-03-18","US00775V1044","AEGON","AEGON","AEGON FUNDING CORPORATION II","Financial Institutions",2662449.0,2660057.0,-2392.0,0.37955,0.38079,0.00124,19.55,-46763.6,"SELL",1
"2026-03-18","US48128B6222","JPM","JPM","JPMORGAN CHASE & CO","Financial Institutions",2590533.0,2588205.0,-2328.0,0.37496,0.37524,0.00028,19.8,-46094.4,"SELL",1
"2026-03-18","US7593518852","RGA","RGA","REINSURANCE GROUP OF AMERICA INCOR","Financial Institutions",2015008.0,2013208.0,-1800.0,0.37513,0.37546,0.00033,25.47,-45846.0,"SELL",1
"2026-03-18","US89832Q6952","TFC-R","TFC","TRUIST FINANCIAL DRC CORP","Financial Institutions",2662457.0,2660065.0,-2392.0,0.36734,0.36521,-0.00213,18.75,-44850.0,"SELL",1
"2026-03-18","CA67000B2030","NOVTV","NOVTV","NOVANTA TANGIBLE EQUITY UNITS INC","Industrial",910271.0,909455.0,-816.0,0.36027,0.36027,0.0,54.1,-44145.6,"SELL",1
"2026-03-18","US95002Y2028","WFC","WFC","WELLS FARGO & COMPANY","Financial Institutions",2759282.0,2756810.0,-2472.0,0.35579,0.35528,-0.00051,17.6,-43507.2,"SELL",1
"2026-03-18","US8168516040","SRE","SRE","SEMPRA ENERGY","Utility",2180306.0,2178346.0,-1960.0,0.34876,0.34963,0.00087,21.92,-42963.2,"SELL",1
"2026-03-18","US3453708378","F","F","FORD MOTOR COMPANY","Industrial",2302694.0,2300630.0,-2064.0,0.34671,0.34938,0.00267,20.74,-42807.36,"SELL",1
"2026-03-18","US82846H5046","QXO","QXO","QXO INC","Industrial",827526.0,826782.0,-744.0,0.35463,0.34453,-0.0101,56.91,-42341.04,"SELL",1
"2026-03-18","US65339K8606","NEE","NEE","NEXTERA ENERGY CAPITAL HOLDINGS IN","Utility",1978904.0,1977128.0,-1776.0,0.34478,0.3434,-0.00138,23.72,-42126.72,"SELL",1
"2026-03-18","US3453708451","F","F","FORD MOTOR COMPANY","Industrial",2158776.0,2156840.0,-1936.0,0.33462,0.33355,-0.00107,21.12,-40888.32,"SELL",1
"2026-03-18","US0200027888","ALL-J","ALL","ALLSTATE DEP REPSTG  TH NON CUM PE","Financial Institutions",1726967.0,1725415.0,-1552.0,0.33106,0.33253,0.00147,26.32,-40848.64,"SELL",1
"2026-03-18","US03769M2052","APO","APO","APOLLO GLOBAL MANAGEMENT INC","Financial Institutions",1726975.0,1725423.0,-1552.0,0.32352,0.32507,0.00155,25.73,-39932.96,"SELL",1
"2026-03-18","US06055H8060","BAC","BAC","BANK OF AMERICA CORP","Financial Institutions",2537375.0,2535095.0,-2280.0,0.31868,0.31928,0.0006,17.2,-39216.0,"SELL",1
"2026-03-18","US94988U6560","WFC-Y","WFC","WELLS FARGO & COMPANY","Financial Institutions",1803949.0,1802333.0,-1616.0,0.31732,0.31713,-0.00019,24.03,-38832.48,"SELL",1
"2026-03-18","US4932678430","KEY","KEY","KEYCORP","Financial Institutions",1726967.0,1725415.0,-1552.0,0.31447,0.31471,0.00024,24.91,-38660.32,"SELL",1
"2026-03-18","US87165B2025","SYF-A","SYF","SYNCHRONY FINANCIAL","Financial Institutions",2158311.0,2156311.0,-2000.0,0.30202,0.30167,-0.00035,19.11,-38220.0,"SELL",1
"2026-03-18","US2333317921","DTE","DTE","DTE ENERGY COMPANY","Utility",1726967.0,1725415.0,-1552.0,0.30843,0.30978,0.00135,24.52,-38055.04,"SELL",1
"2026-03-18","US48251W6093","KKR","KKR","KKR & CO INC","Financial Institutions",1698293.0,1696773.0,-1520.0,0.30479,0.30924,0.00445,24.89,-37832.8,"SELL",1
"2026-03-18","US38143Y6656","GS-A","GS","GOLDMAN SACHS GROUP INC","Financial Institutions",2158713.0,2156777.0,-1936.0,0.30695,0.30716,0.00021,19.45,-37655.2,"SELL",1
"2026-03-18","US1258968452","CMS","CMS","CMS ENERGY CORPORATION","Utility",1813392.0,1811768.0,-1624.0,0.30208,0.30366,0.00158,22.89,-37173.36,"SELL",1
"2026-03-18","US0605051954","BAC","BAC","BANK OF AMERICA DEP REPRESENTING","Financial Institutions",1663602.0,1662106.0,-1496.0,0.30026,0.30097,0.00071,24.73,-36996.08,"SELL",1
"2026-03-18","US8425878670","SO","SO","SOUTHERN COMPANY (THE)","Utility",1626299.0,1624843.0,-1456.0,0.30158,0.30208,0.0005,25.39,-36967.84,"SELL",1
"2026-03-18","US00123Q8722","AGNC-F","AGNC","AGNC INVESTMENT CORP","Financial Institutions",1655052.0,1653564.0,-1488.0,0.29968,0.30064,0.00096,24.83,-36947.04,"SELL",1
"2026-03-18","US04686J8383","ATH","ATH","ATHENE HOLDING LTD","Financial Institutions",1655051.0,1653563.0,-1488.0,0.29788,0.29713,-0.00075,24.54,-36515.52,"SELL",1
"2026-03-18","US12542R3084","CHSINC","CHSINC","CHS CUMULATIVE REDEEMABLE PREF CLA","Industrial",1544190.0,1542806.0,-1384.0,0.29411,0.29519,0.00108,26.13,-36163.92,"SELL",1
"2026-03-18","US82452J3077","FOUR","FOUR","SHIFT4 PAYMENTS INC","Industrial",719569.0,718921.0,-648.0,0.29721,0.29353,-0.00368,55.76,-36132.48,"SELL",1
"2026-03-18","US21871X2080","CRBG","CRBG","COREBRIDGE FINANCIAL INC","Financial Institutions",1726975.0,1725423.0,-1552.0,0.29196,0.29311,0.00115,23.2,-36006.4,"SELL",1
"2026-03-18","US7838922018","EIX-M","EIX","SCE TRUST VII","Utility",1583057.0,1581633.0,-1424.0,0.28768,0.28964,0.00196,25.01,-35614.24,"SELL",1
"2026-03-18","US3453708113","F","F","FORD MOTOR COMPANY","Industrial",1726967.0,1725415.0,-1552.0,0.28278,0.28098,-0.0018,22.24,-34516.48,"SELL",1
"2026-03-18","US12542R8034","CHSINC","CHSINC","CHS INC","Industrial",1489540.0,1488204.0,-1336.0,0.2759,0.27657,0.00067,25.38,-33907.68,"SELL",1
"2026-03-18","US8425878837","SO","SO","SOUTHERN COMPANY (THE)","Utility",2158775.0,2156839.0,-1936.0,0.27726,0.2759,-0.00136,17.47,-33821.92,"SELL",1
"2026-03-18","US0200023093","ALL","ALL","ALLSTATE CORPORATION (THE)","Financial Institutions",1439206.0,1437918.0,-1288.0,0.27433,0.27522,0.00089,26.14,-33668.32,"SELL",1
"2026-03-18","US8794337613","TDS","TDS","TELEPHONE AND DATA SYSTEMS INC","Industrial",1986054.0,1984270.0,-1784.0,0.27604,0.27417,-0.00187,18.87,-33664.08,"SELL",1
"2026-03-18","US9029737593","USB-K","USB","US BANCORP","Financial Institutions",1655052.0,1653564.0,-1488.0,0.27209,0.27315,0.00106,22.56,-33569.28,"SELL",1
"2026-03-18","US06055H4002","BAC","BAC","BANK OF AMERICA CORP","Financial Institutions",2097379.0,2095499.0,-1880.0,0.27334,0.27327,-7e-05,17.81,-33482.8,"SELL",1
"2026-03-18","US05990K8412","BANC-F","BANC","BANC OF CALIFORNIA INC","Financial Institutions",1477302.0,1475974.0,-1328.0,0.27083,0.2717,0.00087,25.14,-33385.92,"SELL",1
"2026-03-18","US59156R5046","MET-A","MET","METLIFE INC","Financial Institutions",1726967.0,1725415.0,-1552.0,0.27021,0.27163,0.00142,21.5,-33368.0,"SELL",1
"2026-03-18","US74913G8731","CTL","CTL","QWEST CORP","Industrial",1899759.0,1898055.0,-1704.0,0.26792,0.26809,0.00017,19.29,-32870.16,"SELL",1
"2026-03-18","US87165B4005","SYF-B","SYF","SYNCHRONY FINANCIAL","Financial Institutions",1439206.0,1437918.0,-1288.0,0.26657,0.26691,0.00034,25.35,-32650.8,"SELL",1
"2026-03-18","US7591EP8604","RF","RF","REGIONS FINANCIAL CORPORATION","Financial Institutions",1439206.0,1437918.0,-1288.0,0.26531,0.26659,0.00128,25.32,-32612.16,"SELL",1
"2026-03-18","US0640588457","BK-K","BK","BANK OF NEW YORK MELLON CORP/THE","Financial Institutions",1439218.0,1437930.0,-1288.0,0.26427,0.26438,0.00011,25.11,-32341.68,"SELL",1
"2026-03-18","US04686J5074","ATH-E","ATH","ATHENE HLDG LTD DEP SHR REPSTG   I","Financial Institutions",1439206.0,1437918.0,-1288.0,0.26385,0.26427,0.00042,25.1,-32328.8,"SELL",1
"2026-03-18","US4932677028","KEY-E","KEY","KEYCORP","Financial Institutions",1439206.0,1437918.0,-1288.0,0.26123,0.26248,0.00125,24.93,-32109.84,"SELL",1
"2026-03-18","US89832Q7455","TFC-O","TFC","TRUIST FINANCIAL PERPETUAL PREF SE","Financial Institutions",1655051.0,1653563.0,-1488.0,0.25757,0.25705,-0.00052,21.23,-31590.24,"SELL",1
"2026-03-18","US9029737189","USB-M","USB","US BANCORP","Financial Institutions",2158783.0,2156847.0,-1936.0,0.25777,0.25695,-0.00082,16.27,-31498.72,"SELL",1
"2026-03-18","US7591EP7044","RF-C","RF","REGIONS FINANCIAL CORPORATION","Financial Institutions",1439206.0,1437918.0,-1288.0,0.25494,0.25575,0.00081,24.29,-31285.52,"SELL",1
"2026-03-18","US26441C4024","DUK","DUK","DUKE ENERGY CORP","Utility",1439206.0,1437918.0,-1288.0,0.25442,0.25427,-0.00015,24.15,-31105.2,"SELL",1
"2026-03-18","US9029738666","USB-A","USB","US BANCORP","Financial Institutions",41343.0,41303.0,-40.0,0.23297,0.23235,-0.00062,768.27,-30730.8,"SELL",1
"2026-03-18","US55261F8499","MTB-K","MTB","M&T BANK CORPORATION","Financial Institutions",1295000.0,1293800.0,-1200.0,0.23524,0.23513,-0.00011,24.82,-29784.0,"SELL",1
"2026-03-18","US3167736053","FITB-I","FITB","FIFTH THIRD BANCORP DEPOSITARY SHA","Financial Institutions",1295296.0,1294136.0,-1160.0,0.24209,0.24287,0.00078,25.63,-29730.8,"SELL",1
"2026-03-18","US12542R7044","CHSINC","CHSINC","CHS RESET RATE CUMULATIVE REDEEMAB","Industrial",1418057.0,1416857.0,-1200.0,0.25553,0.25667,0.00114,24.74,-29688.0,"SELL",1
"2026-03-18","US64828T7063","RITM-D","RITM","NEW RESIDENTIAL INVESTMENT CORP","Financial Institutions",1338480.0,1337280.0,-1200.0,0.24031,0.24078,0.00047,24.59,-29508.0,"SELL",1
"2026-03-18","US14040H7585","COF-L","COF","CAPITAL ONE FINANCIAL CORPORATION","Financial Institutions",1942871.0,1941127.0,-1744.0,0.23779,0.23921,0.00142,16.83,-29351.52,"SELL",1
"2026-03-18","US0357108473","NLY-I","NLY","ANNALY CAPITAL MANAGEMENT INC","Financial Institutions",1273656.0,1272512.0,-1144.0,0.23266,0.23369,0.00103,25.08,-28691.52,"SELL",1
"2026-03-18","US8574778556","STT-G","STT","STATE STREET CORP","Financial Institutions",1439206.0,1437918.0,-1288.0,0.23388,0.23321,-0.00067,22.15,-28529.2,"SELL",1
"2026-03-18","US8085138654","SCHW-J","SCHW","CHARLES SCHWAB CORPORATION (THE)","Financial Institutions",1726967.0,1725415.0,-1552.0,0.23079,0.2307,-9e-05,18.26,-28339.52,"SELL",1
"2026-03-18","US6494452021","FLG-A","FLG","NEW YORK COMMUNITY BANCORP INT FXD","Financial Institutions",1482389.0,1481061.0,-1328.0,0.23464,0.23045,-0.00419,21.25,-28220.0,"SELL",1
"2026-03-18","US0082528276","AMG","AMG","AFFILIATED MANAGERS GROUP INC.","Financial Institutions",1295296.0,1294136.0,-1160.0,0.22643,0.22676,0.00033,23.93,-27758.8,"SELL",1
"2026-03-18","US0357108622","NLY-G","NLY","ANNALY CAPITAL MANAGEMENT INC","Financial Institutions",1223286.0,1222190.0,-1096.0,0.22186,0.22275,0.00089,24.89,-27279.44,"SELL",1
"2026-03-18","US12542R5063","CHSINC","CHSINC","CHS INC","Industrial",1208871.0,1207783.0,-1088.0,0.22127,0.22109,-0.00018,25.0,-27200.0,"SELL",1
"2026-03-18","BMG1624R1079","BPY","BPY","BROOKFIELD PROPERTY PREFERRED PREF","Industrial",1931696.0,1929960.0,-1736.0,0.21954,0.21975,0.00021,15.55,-26994.8,"SELL",1
"2026-03-18","US1746106004","CFG-H","CFG","CITIZENS FINANCIAL GROUP INC","Financial Institutions",1151362.0,1150330.0,-1032.0,0.21913,0.21984,0.00071,26.1,-26935.2,"SELL",1
"2026-03-18","US06055H6080","BAC","BAC","BANK OF AMERICA DRC CORP","Financial Institutions",1772415.0,1770823.0,-1592.0,0.21938,0.21926,-0.00012,16.91,-26920.72,"SELL",1
"2026-03-18","US3167738372","FITBM","FITBM","FIFTH THIRD BANCORP DEPOSITARY SHA","Financial Institutions",1151386.0,1150354.0,-1032.0,0.21796,0.21858,0.00062,25.95,-26780.4,"SELL",1
"2026-03-18","US74460W5528","PSA-L","PSA","PUBLIC STORAGE","Financial Institutions",1626299.0,1624843.0,-1456.0,0.21645,0.21677,0.00032,18.22,-26528.32,"SELL",1
"2026-03-18","US61762V8046","MS-L","MS","MORGAN STANLEY","Financial Institutions",1439206.0,1437918.0,-1288.0,0.21711,0.21584,-0.00127,20.5,-26404.0,"SELL",1
"2026-03-18","US97650W7020","WTFC-F","WTFC","WINTRUST FINANCIAL CORPORATION","Financial Institutions",1223950.0,1222950.0,-1000.0,0.23526,0.23616,0.0009,26.37,-26370.0,"SELL",1
"2026-03-18","US00123Q8078","AGNC-E","AGNC","AGNC INVESTMENT CORP","Financial Institutions",1158529.0,1157489.0,-1040.0,0.21408,0.21477,0.00069,25.34,-26353.6,"SELL",1
"2026-03-18","US1746108083","CFG-I","CFG","CITIZENS FINANCIAL GROUP INC","Financial Institutions",1151378.0,1150346.0,-1032.0,0.21184,0.21285,0.00101,25.27,-26078.64,"SELL",1
"2026-03-18","US7593518027","RGA","RGA","REINSURANCE GROUP OF AMERICA INCOR","Financial Institutions",1151378.0,1150346.0,-1032.0,0.20991,0.21058,0.00067,25.0,-25800.0,"SELL",1
"2026-03-18","US31959X4007","FCNCA","FCNCA","FIRST CITIZENS BANCSHARES INC (DEL","Financial Institutions",1152450.0,1151418.0,-1032.0,0.20842,0.20749,-0.00093,24.61,-25397.52,"SELL",1
"2026-03-18","US4932678687","KEY-G","KEY","KEYCORP","Financial Institutions",1295296.0,1294136.0,-1160.0,0.20634,0.20629,-5e-05,21.77,-25253.2,"SELL",1
"2026-03-18","US8425874042","SO","SO","SOUTHERN COMPANY (THE)","Utility",1295296.0,1294136.0,-1160.0,0.20446,0.20373,-0.00073,21.5,-24940.0,"SELL",1
"2026-03-18","US87264A1051","TMUS","TMUS","T-MOBILE USA INC","Industrial",1132619.0,1131603.0,-1016.0,0.20154,0.20234,0.0008,24.42,-24810.72,"SELL",1
"2026-03-18","US8726521029","TPG","TPG","TPG OPERATING GROUP II LP","Financial Institutions",1151378.0,1150346.0,-1032.0,0.20186,0.2014,-0.00046,23.91,-24675.12,"SELL",1
"2026-03-18","US74460W4612","PSA-P","PSA","PUBLIC STORAGE","Financial Institutions",1737797.0,1736237.0,-1560.0,0.20105,0.20087,-0.00018,15.8,-24648.0,"SELL",1
"2026-03-18","US64828T5083","RITM-C","RITM","NEW RESIDENTIAL INVESTMENT CORP","Financial Institutions",1144440.0,1143416.0,-1024.0,0.20189,0.20102,-0.00087,24.01,-24586.24,"SELL",1
"2026-03-18","US04686J4085","ATH-D","ATH","ATHENE HOLDING DS REPRESENTING A","Financial Institutions",1655051.0,1653563.0,-1488.0,0.19822,0.19821,-1e-05,16.37,-24358.56,"SELL",1
"2026-03-18","US4932678760","KEY-F","KEY","KEYCORP","Financial Institutions",1223302.0,1222206.0,-1096.0,0.1939,0.19465,0.00075,21.75,-23838.0,"SELL",1
