"date","isin","ticker","ticker_raw","name","sector","prior_shares","today_shares","shares_delta","prior_weight","today_weight","weight_delta","price","dollar_flow","flow_type","gap_days"
"2025-10-14","US0200028381","ALL-H","ALL","ALLSTATE CORPORATION (THE)","Financial Institutions",3649650.0,3644148.0,-5502.0,0.55205,0.55371,0.00166,22.09,-121539.18,"SELL",1
"2025-10-14","US26441C5013","DUK-A","DUK","DUKE ENERGY CORP","Utility",3173648.0,3168874.0,-4774.0,0.54947,0.54863,-0.00084,25.17,-120161.58,"SELL",1
"2025-10-14","US61761J4067","MS-I","MS","MORGAN STANLEY DS REPRESENTING   F","Financial Institutions",3173649.0,3168875.0,-4774.0,0.54881,0.54754,-0.00127,25.12,-119922.88,"SELL",1
"2025-10-14","US00206R5081","T-A","T","AT&T INC","Industrial",3808340.0,3802600.0,-5740.0,0.54226,0.54143,-0.00083,20.7,-118818.0,"SELL",1
"2025-10-14","US61762V6065","MS-K","MS","MORGAN STANLEY","Financial Institutions",3173610.0,3168836.0,-4774.0,0.53525,0.53402,-0.00123,24.5,-116963.0,"SELL",1
"2025-10-14","US14040H7825","COF-J","COF","CAPITAL ONE FINANCIAL CORPORATION","Financial Institutions",3967029.0,3961051.0,-5978.0,0.52638,0.52394,-0.00244,19.23,-114956.94,"SELL",1
"2025-10-14","US5949728613","MSTR-A","MSTR","MICROSTRATEGY  PERP STRIDE SER A P","Industrial",948453.0,947025.0,-1428.0,0.52721,0.52151,-0.0057,80.06,-114325.68,"SELL",1
"2025-10-14","US82452J3077","FOUR","FOUR","SHIFT4 PAYMENTS INC","Industrial",793371.0,792181.0,-1190.0,0.51653,0.51896,0.00243,95.24,-113335.6,"SELL",1
"2025-10-14","US61762V8616","MS-O","MS","MORGAN STANLEY","Financial Institutions",4125719.0,4119503.0,-6216.0,0.51622,0.51543,-0.00079,18.19,-113069.04,"SELL",1
"2025-10-14","US61747S5047","MS","MS","MORGAN STANLEY","Financial Institutions",3490961.0,3485697.0,-5264.0,0.50211,0.49678,-0.00533,20.72,-109070.08,"SELL",1
"2025-10-14","US65339K8374","NEE","NEE","NEXTERA ENERGY CAPITAL HOLDINGS IN","Utility",2776900.0,2772700.0,-4200.0,0.49033,0.49091,0.00058,25.74,-108108.0,"SELL",1
"2025-10-14","US61762V2007","MS-E","MS","MORGAN STANLEY","Financial Institutions",2737240.0,2733110.0,-4130.0,0.48201,0.48155,-0.00046,25.61,-105769.3,"SELL",1
"2025-10-14","US0605052291","BAC","BAC","BANK OF AMERICA CORP","Financial Institutions",2712612.0,2708524.0,-4088.0,0.47506,0.47507,1e-05,25.5,-104244.0,"SELL",1
"2025-10-14","US04686J8615","ATH-A","ATH","ATHENE HOLDING DS REPRESENTING   P","Financial Institutions",2737240.0,2733110.0,-4130.0,0.47335,0.47093,-0.00242,25.05,-103456.5,"SELL",1
"2025-10-14","US61763E2072","MS-F","MS","MORGAN STANLEY DS","Financial Institutions",2697580.0,2693520.0,-4060.0,0.4689,0.468,-0.0009,25.26,-102555.6,"SELL",1
"2025-10-14","US8425878001","SO","SO","SOUTHERN COMPANY (THE)","Utility",3173648.0,3168874.0,-4774.0,0.45756,0.4549,-0.00266,20.87,-99633.38,"SELL",1
"2025-10-14","US59156R8503","MET-F","MET","METLIFE INC","Financial Institutions",3173648.0,3168874.0,-4774.0,0.45298,0.45359,0.00061,20.81,-99346.94,"SELL",1
"2025-10-14","US10950A2050","BTSG","BTSG","BRIGHTSPRING HEALTH SERVICES UNITS","Industrial",634758.0,633806.0,-952.0,0.44082,0.44738,0.00656,102.62,-97694.24,"SELL",1
"2025-10-14","US55261F8648","MTB-J","MTB","M T BK DEP INT PERP PFD STK SER J","Financial Institutions",2398498.0,2394886.0,-3612.0,0.44414,0.44403,-0.00011,26.95,-97343.4,"SELL",1
"2025-10-14","US06053U6010","BAC","BAC","BANK AMER DS REPRESENTING   NON CU","Financial Institutions",2774486.0,2770300.0,-4186.0,0.43398,0.43389,-9e-05,22.77,-95315.22,"SELL",1
"2025-10-14","US59156R8768","MET-E","MET","METLIFE INC","Financial Institutions",2554800.0,2550950.0,-3850.0,0.43319,0.43393,0.00074,24.73,-95210.5,"SELL",1
"2025-10-14","US94988U1280","WFC","WFC","WELLS FARGO & COMPANY","Financial Institutions",3184337.0,3179535.0,-4802.0,0.42888,0.42756,-0.00132,19.55,-93879.1,"SELL",1
"2025-10-14","US9029731554","USB-B","USB","US BANCORP","Financial Institutions",3197972.0,3193156.0,-4816.0,0.4195,0.41709,-0.00241,18.99,-91455.84,"SELL",1
"2025-10-14","US95002Y4008","WFC","WFC","WELLS FARGO & COMPANY","Financial Institutions",3399482.0,3394358.0,-5124.0,0.41389,0.41209,-0.0018,17.65,-90438.6,"SELL",1
"2025-10-14","US8085136005","SCHW-D","SCHW","CHARLES SCHWAB CORPORATION (THE)","Financial Institutions",2380201.0,2376617.0,-3584.0,0.41252,0.4113,-0.00122,25.16,-90173.44,"SELL",1
"2025-10-14","US89832Q6952","TFC-R","TFC","TRUIST FINANCIAL DRC CORP","Financial Institutions",2958044.0,2953592.0,-4452.0,0.41264,0.41079,-0.00185,20.22,-90019.44,"SELL",1
"2025-10-14","US00775V1044","AEGON","AEGON","AEGON FUNDING CORPORATION II","Financial Institutions",2935580.0,2931156.0,-4424.0,0.41294,0.40767,-0.00527,20.22,-89453.28,"SELL",1
"2025-10-14","US74913G8814","CTL","CTL","QWEST CORP","Industrial",3102217.0,3097541.0,-4676.0,0.40587,0.40737,0.0015,19.12,-89405.12,"SELL",1
"2025-10-14","US48128B6222","JPM","JPM","JPMORGAN CHASE & CO","Financial Institutions",2815012.0,2810770.0,-4242.0,0.40741,0.40736,-5e-05,21.07,-89378.94,"SELL",1
"2025-10-14","US7593518852","RGA","RGA","REINSURANCE GROUP OF AMERICA INCOR","Financial Institutions",2221633.0,2218133.0,-3500.0,0.38984,0.38875,-0.00109,25.48,-89180.0,"SELL",1
"2025-10-14","US0357108705","NLY-F","NLY","ANNALY CAPITAL MANAGEMENT INC","Financial Institutions",2284998.0,2281554.0,-3444.0,0.39891,0.39877,-0.00014,25.41,-87512.04,"SELL",1
"2025-10-14","US3453708378","F","F","FORD MOTOR COMPANY","Industrial",2538890.0,2535068.0,-3822.0,0.38491,0.38467,-0.00024,22.06,-84313.32,"SELL",1
"2025-10-14","US06055H2022","BAC","BAC","BANK OF AMERICA CORPORATION DEPOSI","Financial Institutions",2608355.0,2604421.0,-3934.0,0.38288,0.38229,-0.00059,21.34,-83951.56,"SELL",1
"2025-10-14","US8168516040","SRE","SRE","SEMPRA ENERGY","Utility",2404027.0,2400401.0,-3626.0,0.38166,0.37381,-0.00785,22.64,-82092.64,"SELL",1
"2025-10-14","US0605051798","BAC","BAC","BANK OF AMERICA CORP","Financial Institutions",2103543.0,2100379.0,-3164.0,0.3723,0.37274,0.00044,25.8,-81631.2,"SELL",1
"2025-10-14","US1167942077","BRKR","BRKR","BRUKER CORPORATION","Industrial",190423.0,190143.0,-280.0,0.37855,0.37798,-0.00057,289.0,-80920.0,"SELL",1
"2025-10-14","US65339K8606","NEE","NEE","NEXTERA ENERGY CAPITAL HOLDINGS IN","Utility",2181860.0,2178570.0,-3290.0,0.3677,0.36594,-0.00176,24.42,-80341.8,"SELL",1
"2025-10-14","US3453708451","F","F","FORD MOTOR COMPANY","Industrial",2380200.0,2376616.0,-3584.0,0.36445,0.36569,0.00124,22.37,-80174.08,"SELL",1
"2025-10-14","US82846H5046","QXO","QXO","QXO INC","Industrial",912410.0,911038.0,-1372.0,0.34073,0.35519,0.01446,56.68,-77764.96,"SELL",1
"2025-10-14","US95002Y2028","WFC","WFC","WELLS FARGO & COMPANY","Financial Institutions",2837692.0,2833422.0,-4270.0,0.35506,0.35393,-0.00113,18.16,-77543.2,"SELL",1
"2025-10-14","US0200027888","ALL-J","ALL","ALLSTATE DEP REPSTG  TH NON CUM PE","Financial Institutions",1904208.0,1901338.0,-2870.0,0.34776,0.34893,0.00117,26.68,-76571.6,"SELL",1
"2025-10-14","US38143Y6656","GS-A","GS","GOLDMAN SACHS GROUP INC","Financial Institutions",2380124.0,2376540.0,-3584.0,0.35163,0.34753,-0.0041,21.26,-76195.84,"SELL",1
"2025-10-14","US03769M2052","APO","APO","APOLLO GLOBAL MANAGEMENT INC","Financial Institutions",1904208.0,1901338.0,-2870.0,0.34422,0.34356,-0.00066,26.27,-75394.9,"SELL",1
"2025-10-14","US48251W6093","KKR","KKR","KKR & CO INC","Financial Institutions",1872464.0,1869650.0,-2814.0,0.33462,0.33344,-0.00118,25.93,-72967.02,"SELL",1
"2025-10-14","US4932678430","KEY","KEY","KEYCORP","Financial Institutions",1918749.0,1915865.0,-2884.0,0.33181,0.33051,-0.0013,25.08,-72330.72,"SELL",1
"2025-10-14","US1258968452","CMS","CMS","CMS ENERGY CORPORATION","Utility",1999420.0,1996410.0,-3010.0,0.3342,0.32957,-0.00463,24.0,-72240.0,"SELL",1
"2025-10-14","US2333317921","DTE","DTE","DTE ENERGY COMPANY","Utility",1904208.0,1901338.0,-2870.0,0.32824,0.32696,-0.00128,25.0,-71750.0,"SELL",1
"2025-10-14","US06055H8060","BAC","BAC","BANK OF AMERICA CORP","Financial Institutions",2593593.0,2589687.0,-3906.0,0.32309,0.32295,-0.00014,18.13,-70815.78,"SELL",1
"2025-10-14","US87165B2025","SYF-A","SYF","SYNCHRONY FINANCIAL","Financial Institutions",2380140.0,2376640.0,-3500.0,0.32973,0.33006,0.00033,20.19,-70665.0,"SELL",1
"2025-10-14","US21871X2080","CRBG","CRBG","COREBRIDGE FINANCIAL INC","Financial Institutions",1904208.0,1901338.0,-2870.0,0.32274,0.32133,-0.00141,24.57,-70515.9,"SELL",1
"2025-10-14","US04686J8383","ATH","ATH","ATHENE HOLDING LTD","Financial Institutions",1824820.0,1822076.0,-2744.0,0.3192,0.31846,-0.00074,25.41,-69725.04,"SELL",1
"2025-10-14","US8425878670","SO","SO","SOUTHERN COMPANY (THE)","Utility",1793086.0,1790384.0,-2702.0,0.31797,0.31748,-0.00049,25.78,-69657.56,"SELL",1
"2025-10-14","US94988U6560","WFC-Y","WFC","WELLS FARGO & COMPANY","Financial Institutions",1854256.0,1851456.0,-2800.0,0.31479,0.31468,-0.00011,24.71,-69188.0,"SELL",1
"2025-10-14","US16115Q4073","GTLS","GTLS","CHART INDS DEPOSITARY  TH CONV SER","Industrial",638683.0,637717.0,-966.0,0.31293,0.3128,-0.00013,71.31,-68885.46,"SELL",1
"2025-10-14","US00123Q8722","AGNC-F","AGNC","AGNC INVESTMENT CORP","Financial Institutions",1824820.0,1822076.0,-2744.0,0.3123,0.3122,-0.0001,24.91,-68353.04,"SELL",1
"2025-10-14","US3453708113","F","F","FORD MOTOR COMPANY","Industrial",1904208.0,1901338.0,-2870.0,0.31004,0.31113,0.00109,23.79,-68277.3,"SELL",1
"2025-10-14","US12542R3084","CHSINC","CHSINC","CHS CUMULATIVE REDEEMABLE PREF CLA","Industrial",1702557.0,1699995.0,-2562.0,0.31152,0.31104,-0.00048,26.6,-68149.2,"SELL",1
"2025-10-14","US59156R5046","MET-A","MET","METLIFE INC","Financial Institutions",1904208.0,1901338.0,-2870.0,0.31213,0.31008,-0.00205,23.71,-68047.7,"SELL",1
"2025-10-14","US7443208050","PRU","PRU","PRUDENTIAL FINANCIAL INC","Financial Institutions",1793087.0,1790385.0,-2702.0,0.30773,0.30677,-0.00096,24.91,-67306.82,"SELL",1
"2025-10-14","US9029737593","USB-K","USB","US BANCORP","Financial Institutions",1838861.0,1836089.0,-2772.0,0.30307,0.30292,-0.00015,23.98,-66472.56,"SELL",1
"2025-10-14","US8425878837","SO","SO","SOUTHERN COMPANY (THE)","Utility",2380200.0,2376616.0,-3584.0,0.30371,0.29867,-0.00504,18.27,-65479.68,"SELL",1
"2025-10-14","US0605051954","BAC","BAC","BANK OF AMERICA DEP REPRESENTING","Financial Institutions",1699495.0,1696933.0,-2562.0,0.29225,0.29216,-9e-05,25.03,-64126.86,"SELL",1
"2025-10-14","US89832Q7455","TFC-O","TFC","TRUIST FINANCIAL PERPETUAL PREF SE","Financial Institutions",1838877.0,1836105.0,-2772.0,0.28979,0.28959,-0.0002,22.93,-63561.96,"SELL",1
"2025-10-14","US12542R8034","CHSINC","CHSINC","CHS INC","Industrial",1642390.0,1639912.0,-2478.0,0.28966,0.28877,-0.00089,25.6,-63436.8,"SELL",1
"2025-10-14","US87165B4005","SYF-B","SYF","SYNCHRONY FINANCIAL","Financial Institutions",1586829.0,1584435.0,-2394.0,0.28652,0.28663,0.00011,26.3,-62962.2,"SELL",1
"2025-10-14","US74913G8731","CTL","CTL","QWEST CORP","Industrial",2094555.0,2091405.0,-3150.0,0.28585,0.28656,0.00071,19.92,-62748.0,"SELL",1
"2025-10-14","US04686J5074","ATH-E","ATH","ATHENE HLDG LTD DEP SHR REPSTG   I","Financial Institutions",1586829.0,1584435.0,-2394.0,0.28401,0.28238,-0.00163,25.91,-62028.54,"SELL",1
"2025-10-14","US0200023093","ALL","ALL","ALLSTATE CORPORATION (THE)","Financial Institutions",1586829.0,1584435.0,-2394.0,0.28205,0.28194,-0.00011,25.87,-61932.78,"SELL",1
"2025-10-14","US7591EP8604","RF","RF","REGIONS FINANCIAL CORPORATION","Financial Institutions",1598948.0,1596540.0,-2408.0,0.28244,0.2819,-0.00054,25.67,-61813.36,"SELL",1
"2025-10-14","US05990K8412","BANC-F","BANC","BANC OF CALIFORNIA INC","Financial Institutions",1641415.0,1638937.0,-2478.0,0.28091,0.28116,0.00025,24.94,-61801.32,"SELL",1
"2025-10-14","US0640588457","BK-K","BK","BANK OF NEW YORK MELLON CORP/THE","Financial Institutions",1586843.0,1584449.0,-2394.0,0.28107,0.28064,-0.00043,25.75,-61645.5,"SELL",1
"2025-10-14","US8794337613","TDS","TDS","TELEPHONE AND DATA SYSTEMS INC","Industrial",2189755.0,2186451.0,-3304.0,0.28287,0.28033,-0.00254,18.64,-61586.56,"SELL",1
"2025-10-14","US12542R7044","CHSINC","CHSINC","CHS RESET RATE CUMULATIVE REDEEMAB","Industrial",1563082.0,1560632.0,-2450.0,0.2688,0.26708,-0.00172,24.88,-60956.0,"SELL",1
"2025-10-14","US9029737189","USB-M","USB","US BANCORP","Financial Institutions",2398498.0,2394886.0,-3612.0,0.27783,0.27757,-0.00026,16.85,-60862.2,"SELL",1
"2025-10-14","US4932677028","KEY-E","KEY","KEYCORP","Financial Institutions",1598948.0,1596540.0,-2408.0,0.2754,0.27564,0.00024,25.1,-60440.8,"SELL",1
"2025-10-14","US06055H4002","BAC","BAC","BANK OF AMERICA CORP","Financial Institutions",2143772.0,2140538.0,-3234.0,0.27531,0.27445,-0.00086,18.64,-60281.76,"SELL",1
"2025-10-14","US7838922018","EIX-M","EIX","SCE TRUST VII","Utility",1745519.0,1742887.0,-2632.0,0.27495,0.27453,-0.00042,22.9,-60272.8,"SELL",1
"2025-10-14","US7591EP7044","RF-C","RF","REGIONS FINANCIAL CORPORATION","Financial Institutions",1598948.0,1596540.0,-2408.0,0.27111,0.2707,-0.00041,24.65,-59357.2,"SELL",1
"2025-10-14","US26441C4024","DUK","DUK","DUKE ENERGY CORP","Utility",1586829.0,1584435.0,-2394.0,0.27092,0.2681,-0.00282,24.6,-58892.4,"SELL",1
"2025-10-14","US9029738666","USB-A","USB","US BANCORP","Financial Institutions",45911.0,45841.0,-70.0,0.2558,0.2554,-0.0004,809.99,-56699.3,"SELL",1
"2025-10-14","US8085138654","SCHW-J","SCHW","CHARLES SCHWAB CORPORATION (THE)","Financial Institutions",1904208.0,1901338.0,-2870.0,0.25568,0.25607,0.00039,19.58,-56194.6,"SELL",1
"2025-10-14","US14040H7585","COF-L","COF","CAPITAL ONE FINANCIAL CORPORATION","Financial Institutions",2142199.0,2138979.0,-3220.0,0.25595,0.25674,0.00079,17.45,-56189.0,"SELL",1
"2025-10-14","US3167736053","FITB-I","FITB","FIFTH THIRD BANCORP DEPOSITARY SHA","Financial Institutions",1439124.0,1436954.0,-2170.0,0.25352,0.25343,-9e-05,25.64,-55638.8,"SELL",1
"2025-10-14","US97650W7020","WTFC-F","WTFC","WINTRUST FINANCIAL CORPORATION","Financial Institutions",1359600.0,1357500.0,-2100.0,0.24624,0.24624,0.0,26.37,-55377.0,"SELL",1
"2025-10-14","US8574778556","STT-G","STT","STATE STREET CORP","Financial Institutions",1586830.0,1584436.0,-2394.0,0.25083,0.24957,-0.00126,22.9,-54822.6,"SELL",1
"2025-10-14","US64828T7063","RITM-D","RITM","NEW RESIDENTIAL INVESTMENT CORP","Financial Institutions",1475707.0,1473481.0,-2226.0,0.24991,0.24953,-0.00038,24.62,-54804.12,"SELL",1
"2025-10-14","US0357108473","NLY-I","NLY","ANNALY CAPITAL MANAGEMENT INC","Financial Institutions",1404321.0,1402207.0,-2114.0,0.24584,0.24614,0.0003,25.52,-53949.28,"SELL",1
"2025-10-14","US6494452021","FLG-A","FLG","NEW YORK COMMUNITY BANCORP INT FXD","Financial Institutions",1646921.0,1644443.0,-2478.0,0.243,0.24602,0.00302,21.75,-53896.5,"SELL",1
"2025-10-14","US0082528276","AMG","AMG","AFFILIATED MANAGERS GROUP INC.","Financial Institutions",1428139.0,1425983.0,-2156.0,0.24088,0.23962,-0.00126,24.43,-52671.08,"SELL",1
"2025-10-14","US74460W5528","PSA-L","PSA","PUBLIC STORAGE","Financial Institutions",1793086.0,1790384.0,-2702.0,0.24014,0.23953,-0.00061,19.45,-52553.9,"SELL",1
"2025-10-14","US61762V8046","MS-L","MS","MORGAN STANLEY","Financial Institutions",1590062.0,1587668.0,-2394.0,0.23351,0.23239,-0.00112,21.28,-50944.32,"SELL",1
"2025-10-14","US0357108622","NLY-G","NLY","ANNALY CAPITAL MANAGEMENT INC","Financial Institutions",1348850.0,1346820.0,-2030.0,0.23313,0.23198,-0.00115,25.04,-50831.2,"SELL",1
"2025-10-14","US1746106004","CFG-H","CFG","CITIZENS FINANCIAL GROUP INC","Financial Institutions",1279223.0,1277291.0,-1932.0,0.23086,0.23102,0.00016,26.3,-50811.6,"SELL",1
"2025-10-14","US12542R5063","CHSINC","CHSINC","CHS INC","Industrial",1332918.0,1330916.0,-2002.0,0.22986,0.22932,-0.00054,25.05,-50150.1,"SELL",1
"2025-10-14","US2003407010","CMA-B","CMA","COMERICA INCORPORATED","Financial Institutions",1281199.0,1279267.0,-1932.0,0.22861,0.22773,-0.00088,25.88,-50000.16,"SELL",1
"2025-10-14","US8726521029","TPG","TPG","TPG OPERATING GROUP II LP","Financial Institutions",1269450.0,1267532.0,-1918.0,0.22607,0.22511,-0.00096,25.82,-49522.76,"SELL",1
"2025-10-14","US04686J4085","ATH-D","ATH","ATHENE HOLDING DS REPRESENTING A","Financial Institutions",1824820.0,1822076.0,-2744.0,0.22581,0.22559,-0.00022,18.0,-49392.0,"SELL",1
"2025-10-14","BMG1624R1079","BPY","BPYPM","BROOKFIELD PROPERTY PREFERRED PREF","Industrial",2129830.0,2126624.0,-3206.0,0.22444,0.22498,0.00054,15.38,-49308.28,"SELL",1
"2025-10-14","US74460W4612","PSA-P","PSA","PUBLIC STORAGE","Financial Institutions",1915984.0,1913100.0,-2884.0,0.22484,0.22489,5e-05,17.09,-49287.56,"SELL",1
"2025-10-14","US1746108083","CFG-I","CFG","CITIZENS FINANCIAL GROUP INC","Financial Institutions",1281199.0,1279267.0,-1932.0,0.22385,0.22403,0.00018,25.46,-49188.72,"SELL",1
"2025-10-14","US8425874042","SO","SO","SOUTHERN COMPANY (THE)","Utility",1428139.0,1425983.0,-2156.0,0.2229,0.22265,-0.00025,22.7,-48941.2,"SELL",1
"2025-10-14","US00123Q8078","AGNC-E","AGNC","AGNC INVESTMENT CORP","Financial Institutions",1277357.0,1275439.0,-1918.0,0.22177,0.22169,-8e-05,25.27,-48467.86,"SELL",1
"2025-10-14","US06055H6080","BAC","BAC","BANK OF AMERICA DRC CORP","Financial Institutions",1815804.0,1813074.0,-2730.0,0.22033,0.21962,-0.00071,17.61,-48075.3,"SELL",1
"2025-10-14","US7593518027","RGA","RGA","REINSURANCE GROUP OF AMERICA INCOR","Financial Institutions",1269450.0,1267532.0,-1918.0,0.21769,0.21691,-0.00078,24.88,-47719.84,"SELL",1
"2025-10-14","US4932678687","KEY-G","KEY","KEYCORP","Financial Institutions",1439124.0,1436954.0,-2170.0,0.21956,0.21715,-0.00241,21.97,-47674.9,"SELL",1
"2025-10-14","US64828T5083","RITM-C","RITM","NEW RESIDENTIAL INVESTMENT CORP","Financial Institutions",1261764.0,1259860.0,-1904.0,0.21472,0.21431,-0.00041,24.73,-47085.92,"SELL",1
"2025-10-14","US87264A1051","TMUS","TMUS","T-MOBILE USA INC","Industrial",1248770.0,1246894.0,-1876.0,0.21397,0.21347,-0.0005,24.89,-46693.64,"SELL",1
"2025-10-14","US48253M1045","KKR","KKR","KKR GROUP FINANCE CO IX LLC","Financial Institutions",1586879.0,1584429.0,-2450.0,0.20216,0.20075,-0.00141,18.42,-45129.0,"SELL",1
"2025-10-14","US87264A2042","TMUS","TMUS","T-MOBILE USA INC","Industrial",1271983.0,1270065.0,-1918.0,0.20299,0.20495,0.00196,23.46,-44996.28,"SELL",1
"2025-10-14","US4932678760","KEY-F","KEY","KEYCORP","Financial Institutions",1359088.0,1357044.0,-2044.0,0.20717,0.20545,-0.00172,22.01,-44988.44,"SELL",1
"2025-10-14","US4461508230","HBAN-H","HBAN","HUNTINGTON BANCSHARES DRC INC","Financial Institutions",1598948.0,1596540.0,-2408.0,0.2016,0.2014,-0.0002,18.34,-44162.72,"SELL",1
"2025-10-14","US87161C7092","SNV-E","SNV","SYNOVUS FINANCIAL CORP.","Financial Institutions",1119198.0,1117518.0,-1680.0,0.2044,0.20196,-0.00244,26.27,-44133.6,"SELL",1
"2025-10-14","US87264A3032","TMUS","TMUS","T-MOBILE USA INC","Industrial",1252772.0,1250882.0,-1890.0,0.20009,0.20073,0.00064,23.33,-44093.7,"SELL",1
